SimID, TxID, Size, Value, ArrivalTime
21,310,221.0,3604.8838,50111
21,311,193.0,3832.5283,50212
21,312,472.0,3860.605,50558
21,313,380.0,3896.4912,51054
21,314,167.0,3887.8774,51499
21,315,138.0,3033.1843,51538
21,316,130.0,3320.8958,51551
21,317,315.0,3711.732,51609
21,318,62.0,3885.8767,51781
21,319,260.0,3751.5596,51813
21,320,241.0,3132.1375,51942
21,321,189.0,3851.8164,51951
21,322,212.0,3181.8445,52119
21,323,269.0,3948.6345,52445
21,324,371.0,3630.365,52457
21,325,112.0,3656.648,52683
21,326,239.0,3398.1055,52921
21,327,105.0,4148.8613,52940
21,328,130.0,3453.1775,53005
21,329,171.0,3933.2288,53101
21,330,100.0,3768.8704,53158
21,331,71.0,3646.088,53336
21,332,270.0,2878.8938,53384
21,333,281.0,3505.4724,53788
21,334,163.0,3986.797,53789
21,335,161.0,3559.6592,53847
21,336,269.0,4063.183,53870
21,337,170.0,3802.5977,53882
21,338,149.0,4057.6106,53883
21,339,161.0,3144.7192,54168
21,340,371.0,3837.0059,54319
21,341,112.0,3895.805,54634
21,342,223.0,3578.9487,55023
21,343,321.0,3412.8013,55160
21,344,156.0,3056.9497,55196
21,345,59.0,3579.049,55584
21,346,380.0,3516.537,55699
21,347,230.0,3582.7822,56339
21,348,282.0,2872.8281,56365
21,349,342.0,3847.4204,56366
21,350,327.0,3515.5447,56588
21,351,148.0,3755.6821,56861
21,352,158.0,3452.2505,56893
21,353,160.0,3931.168,57104
21,354,305.0,3914.3987,57105
21,355,127.0,3841.917,57456
21,356,329.0,2995.307,57467
21,357,93.0,3989.9575,57480
21,358,248.0,4002.1836,57645
21,359,173.0,3542.4045,57999
21,360,263.0,3889.3147,58166
21,361,121.0,3328.4,58256
21,362,233.0,3228.3684,58328
21,363,242.0,3959.2131,58388
21,364,216.0,3629.7502,58458
21,365,578.0,3551.1567,58780
21,366,366.0,3614.4329,58828
21,367,100.0,3797.649,58965
21,368,301.0,3210.2908,59733
21,369,365.0,4083.5679,59759
21,370,340.0,3922.8184,59820
21,371,384.0,3060.2993,59889
21,372,355.0,4127.089,60067
21,373,213.0,4029.108,60135
21,374,369.0,2964.5977,60326
21,375,178.0,3510.7817,60339
21,376,112.0,2904.6028,60354
21,377,280.0,3773.645,60973
21,378,178.0,3201.6172,60992
21,379,71.0,4007.6467,61139
21,380,206.0,3865.4565,61148
21,381,252.0,3602.6199,61241
21,382,314.0,3483.3118,61477
21,383,284.0,4100.304,61627
21,384,197.0,3961.0415,61967
21,385,101.0,3607.53,62204
21,386,190.0,3875.146,62262
21,387,353.0,3266.6965,62376
21,388,253.0,3770.2786,62455
21,389,276.0,3447.4685,62879
21,390,456.0,3496.142,63094
21,391,148.0,4218.682,63197
21,392,61.0,3574.1858,63213
21,393,179.0,4297.1196,63450
21,394,133.0,3652.7334,63636
21,395,218.0,3761.2402,63956
21,396,254.0,3755.1199,63988
21,397,306.0,4200.07,64142
21,398,110.0,3116.3857,64195
21,399,119.0,3760.993,64552
21,400,312.0,4183.683,65096
21,401,248.0,3936.737,65119
21,402,279.0,3478.9668,65241
21,403,169.0,4000.5415,65323
21,404,82.0,3442.4663,65400
21,405,162.0,3015.4978,65726
21,406,41.0,3807.2686,65757
21,407,329.0,3652.3047,65814
21,408,384.0,3781.025,65905
21,409,169.0,3565.1094,66299
21,410,187.0,3164.275,66415
21,411,429.0,3834.0544,66661
21,412,311.0,3223.8909,66956
21,413,323.0,3169.5525,67041
21,414,408.0,3514.9749,67131
21,415,157.0,3751.891,67203
21,416,116.0,3199.1875,67249
21,417,127.0,3480.2617,67259
21,418,145.0,3390.784,67828
21,419,263.0,3831.33,67952
21,420,144.0,3737.2817,67958
21,421,183.0,3451.2942,68217
21,422,300.0,3260.0374,68260
21,423,253.0,3546.1487,68549
21,424,370.0,3614.043,68644
21,425,293.0,3548.1558,68700
21,426,299.0,3875.0051,68764
21,427,333.0,3463.8281,68853
21,428,283.0,3118.3784,69028
21,429,421.0,3941.1133,69066
21,430,170.0,3749.1833,69105
21,431,337.0,3500.0874,69147
21,432,234.0,3401.4983,69174
21,433,257.0,2940.4417,69207
21,434,269.0,3198.266,69412
21,435,126.0,3845.5166,69637
21,436,17.0,2945.8706,69945
21,437,167.0,4013.7913,70527
21,438,218.0,3156.9517,70536
21,439,187.0,3809.3657,70548
21,440,275.0,3515.4246,70583
21,441,335.0,3706.5642,70658
21,442,415.0,3654.81,70930
21,443,129.0,3264.288,70975
21,444,182.0,3903.952,71108
21,445,178.0,4105.8193,71182
21,446,160.0,3510.3738,71446
21,447,204.0,2838.3335,71510
21,448,409.0,3845.2024,71541
21,449,68.0,2835.6238,71683
21,450,264.0,3438.5027,71835
21,451,263.0,3186.402,71934
21,452,297.0,3594.966,72011
21,453,244.0,4289.9136,72044
21,454,228.0,3081.4773,72679
21,455,126.0,3417.3413,72918
21,456,278.0,4006.916,73136
21,457,211.0,3845.902,73189
21,458,205.0,3892.75,73291
21,459,360.0,4074.734,73321
21,460,198.0,3404.9614,73333
21,461,130.0,3583.163,73448
21,462,257.0,3415.1697,73611
21,463,359.0,3381.5654,73844
21,464,324.0,3835.1443,74187
21,465,387.0,3495.595,74329
21,466,384.0,3708.382,74482
21,467,38.0,3215.2334,74634
21,468,37.0,3167.804,74667
21,469,27.0,3341.8984,75457
21,470,208.0,3233.0828,75514
21,471,215.0,3175.1025,75579
21,472,172.0,3723.7773,75746
21,473,410.0,4038.4766,75794
21,474,149.0,3439.8086,75831
21,475,228.0,3358.7056,75880
21,476,159.0,3629.4546,76039
21,477,372.0,4334.0835,76229
21,478,22.0,2896.0105,76231
21,479,230.0,3584.312,76289
21,480,158.0,3860.7146,76391
21,481,423.0,3464.8855,76398
21,482,274.0,3848.4888,76523
21,483,367.0,3746.8557,76532
21,484,242.0,3529.2148,76886
21,485,222.0,3244.675,76929
21,486,165.0,4214.378,77099
21,487,326.0,3914.7534,77426
21,488,295.0,3775.4653,77433
21,489,313.0,3834.6196,77456
21,490,81.0,3438.1636,77564
21,491,136.0,3533.8423,77566
21,492,326.0,4056.5415,77994
21,493,123.0,3473.1787,78216
21,494,212.0,3614.7288,78277
21,495,343.0,3836.1113,78391
21,496,188.0,3667.2188,78516
21,497,326.0,4111.3276,78593
21,498,258.0,3609.1628,78594
21,499,293.0,3551.6238,78672
21,500,263.0,3381.979,79557
21,501,73.0,3800.1936,79676
21,502,143.0,3057.459,79996
21,503,48.0,4305.702,80039
21,504,249.0,4069.1655,80086
21,505,225.0,3634.5166,80279
21,506,180.0,3514.5298,80374
21,507,108.0,3820.6638,80535
21,508,160.0,3895.4915,80624
21,509,324.0,3693.5024,80860
21,510,391.0,3523.5078,80925
21,511,184.0,4043.2239,81070
21,512,159.0,3997.4336,81102
21,513,283.0,3248.257,81315
21,514,269.0,4038.422,81506
21,515,31.0,3634.4797,81703
21,516,351.0,3965.2566,81971
21,517,360.0,4011.062,82038
21,518,194.0,3262.274,82193
21,519,327.0,3695.5955,82569
21,520,213.0,3802.9207,82622
21,521,261.0,3379.8962,83035
21,522,183.0,3138.1296,83191
21,523,206.0,3590.1753,83398
21,524,156.0,3904.5415,83513
21,525,136.0,3569.332,83518
21,526,415.0,3345.175,83710
21,527,288.0,3554.3936,83870
21,528,351.0,3327.4966,83893
21,529,41.0,3548.8857,84040
21,530,286.0,3609.71,84249
21,531,365.0,3362.1963,84414
21,532,190.0,3558.4065,84512
21,533,323.0,3428.259,84614
21,534,349.0,3157.574,84651
21,535,279.0,3600.1182,84880
21,536,223.0,3456.6504,84935
21,537,239.0,3514.3164,85092
21,538,117.0,3316.102,85095
21,539,230.0,3449.7385,85138
21,540,161.0,3527.292,85355
21,541,264.0,3558.4573,85711
21,542,235.0,3612.445,85929
21,543,459.0,3180.6538,86004
21,544,288.0,3361.114,86107
21,545,524.0,3692.3718,86197
21,546,440.0,3802.1387,86296
21,547,175.0,2785.0818,86332
21,548,201.0,3769.2393,86668
21,549,214.0,3575.4875,86712
21,550,138.0,3004.1904,86956
21,551,245.0,3393.9128,87034
21,552,347.0,3381.3508,87150
21,553,323.0,3549.4263,87442
21,554,402.0,3822.859,87634
21,555,420.0,3800.9558,88113
21,556,143.0,3431.8843,88178
21,557,423.0,2693.982,88451
21,558,320.0,3714.1653,88463
21,559,182.0,3001.4702,88623
21,560,170.0,3571.9504,88638
21,561,204.0,3872.6587,88639
21,562,258.0,2947.778,88829
21,563,303.0,3491.2688,88978
21,564,195.0,3535.4038,89386
21,565,347.0,3729.8594,89744
21,566,179.0,3095.02,89990
21,567,135.0,3434.9329,90044
21,568,112.0,3536.2131,90218
21,569,89.0,4117.425,90350
21,570,228.0,3217.289,90466
21,571,223.0,3352.5127,90471
21,572,77.0,4268.5806,90625
21,573,289.0,3667.9634,90651
21,574,231.0,3097.868,90781
21,575,318.0,4059.9895,90826
21,576,228.0,3677.6885,90901
21,577,211.0,3758.505,91090
21,578,300.0,3641.028,91117
21,579,177.0,3483.9062,91497
21,580,232.0,3574.4426,91515
21,581,326.0,3378.693,91680
21,582,338.0,4108.9404,91685
21,583,232.0,3464.698,91723
21,584,312.0,4075.6392,91861
21,585,144.0,3620.953,92069
21,586,163.0,3713.3213,92376
21,587,107.0,3554.095,92393
21,588,134.0,3859.4707,92450
21,589,290.0,3292.468,92540
21,590,62.0,3687.472,92588
21,591,226.0,3481.9136,93016
21,592,124.0,4117.097,93028
21,593,450.0,3505.7734,93079
21,594,253.0,4237.9985,93119
21,595,229.0,4101.8413,93234
21,596,239.0,3339.1802,93326
21,597,432.0,4258.8467,93341
21,598,395.0,3719.6462,94134
21,599,274.0,3459.2166,94233
21,600,158.0,3563.932,94572
21,601,155.0,4360.951,94907
21,602,259.0,3437.1106,95065
21,603,398.0,3779.7712,95338
21,604,272.0,4345.148,95542
21,605,79.0,3798.0059,95780
21,606,515.0,4039.9426,95782
21,607,158.0,3104.9949,95935
21,608,125.0,2682.5735,95948
21,609,36.0,3904.2688,96330
21,610,207.0,4060.9443,96409
21,611,211.0,3951.7898,96448
21,612,279.0,4217.772,96567
21,613,284.0,3866.8997,96748
21,614,252.0,3435.1738,96839
21,615,97.0,3716.2717,97031
21,616,174.0,3931.306,97035
21,617,196.0,3685.0845,97465
21,618,183.0,3622.619,97689
21,619,269.0,2902.15,97741
21,620,216.0,2910.1558,97792
21,621,162.0,4505.3374,97862
21,622,284.0,4317.2163,97937
21,623,255.0,3509.1594,97955
21,624,256.0,3748.731,97959
21,625,337.0,4041.7207,97961
21,626,170.0,3557.4556,98129
21,627,115.0,3909.2607,98130
21,628,108.0,3495.747,98297
21,629,405.0,3364.736,98361
21,630,127.0,3463.482,98455
21,631,258.0,3969.6243,98498
21,632,181.0,3873.516,98577
21,633,322.0,3488.4377,98596
21,634,324.0,3856.8757,98659
21,635,253.0,3951.0708,98731
21,636,183.0,3575.6775,99034
21,637,80.0,3616.5166,99395
21,638,163.0,3856.0957,99429
21,639,185.0,4120.045,99468
21,640,351.0,4045.4146,99511
21,641,76.0,3798.5083,100030
21,642,72.0,3656.659,100502
21,643,293.0,3905.3442,100633
21,644,354.0,3912.9973,100699
21,645,238.0,3263.2703,101017
21,646,219.0,2782.741,101020
21,647,557.0,2875.493,101174
21,648,297.0,3836.3643,101184
21,649,364.0,3941.1174,101267
21,650,323.0,4170.32,101627
21,651,451.0,3416.7866,102009
21,652,323.0,2951.2046,102034
21,653,315.0,3267.496,102194
21,654,84.0,3273.2405,102492
21,655,348.0,3455.51,102575
21,656,314.0,2990.1204,102602
21,657,99.0,3651.069,103401
21,658,300.0,4664.335,103508
21,659,304.0,4048.239,103586
21,660,178.0,4030.3074,103896
21,661,241.0,4010.163,104067
21,662,158.0,4139.877,104255
21,663,90.0,3254.989,104462
21,664,228.0,3389.5571,104556
21,665,391.0,4300.4844,104695
21,666,307.0,3428.6218,104886
21,667,174.0,3330.3406,104906
21,668,389.0,4240.91,104947
21,669,252.0,3674.1936,105329
21,670,105.0,3229.944,105682
21,671,57.0,3874.2249,105743
21,672,288.0,3809.397,106305
21,673,50.0,3806.1975,106524
21,674,303.0,3691.5981,106829
21,675,285.0,3800.0708,106854
21,676,278.0,2619.6,106872
21,677,302.0,3372.9082,107000
21,678,352.0,4149.58,107161
21,679,500.0,3432.4158,107172
21,680,247.0,3951.8564,107198
21,681,144.0,3206.125,107249
21,682,172.0,4181.9106,107729
21,683,495.0,4349.3438,107839
21,684,256.0,3314.872,107865
21,685,278.0,3743.2786,108061
21,686,243.0,3237.99,108313
21,687,354.0,3288.8691,108690
21,688,173.0,3439.9333,108957
21,689,207.0,3353.5662,108998
21,690,289.0,3341.682,109807
21,691,96.0,3637.432,109867
21,692,217.0,4059.0735,109923
21,693,31.0,3634.3633,109932
21,694,131.0,4635.516,110266
21,695,201.0,3734.4827,110273
21,696,138.0,3234.9604,110591
21,697,333.0,4506.6235,110638
21,698,260.0,3645.9526,110712
21,699,40.0,3441.7043,110860
21,700,403.0,3747.7942,110888
21,701,416.0,3869.2148,111025
21,702,248.0,3645.1743,111225
21,703,125.0,3773.155,111298
21,704,458.0,3987.1702,111464
21,705,233.0,3445.7573,111517
21,706,190.0,3593.6272,111546
21,707,165.0,3486.0635,111910
21,708,316.0,3356.4822,112198
21,709,318.0,3587.7043,112346
21,710,351.0,3939.8745,112575
21,711,325.0,3202.131,112741
21,712,286.0,3551.6465,112757
21,713,392.0,2986.9954,112929
21,714,287.0,3401.069,113024
21,715,141.0,4272.5747,113610
21,716,304.0,3169.8955,113728
21,717,123.0,3990.9326,113731
21,718,14.0,3387.9658,113791
21,719,159.0,3583.249,113913
21,720,244.0,3323.9946,113933
21,721,153.0,3550.0938,113946
21,722,89.0,3522.1174,114199
21,723,339.0,3620.4258,114330
21,724,184.0,3649.619,114467
21,725,210.0,3363.785,114555
21,726,59.0,3491.1267,114693
21,727,354.0,3521.7908,114712
21,728,187.0,3923.8691,114795
21,729,187.0,4455.4297,114845
21,730,303.0,3446.4736,115015
21,731,136.0,3701.5803,115051
21,732,289.0,3511.468,115107
21,733,346.0,3565.4521,115127
21,734,413.0,3175.1294,115250
21,735,245.0,3428.7888,115279
21,736,198.0,3759.5083,115352
21,737,465.0,3751.402,115419
21,738,280.0,3495.4807,115450
21,739,356.0,3407.6438,115450
21,740,101.0,3449.6128,115695
21,741,366.0,3097.5188,116111
21,742,429.0,3687.3723,116165
21,743,93.0,3530.6106,116341
21,744,155.0,3445.6768,116927
21,745,370.0,3638.3657,117003
21,746,270.0,2974.4983,117021
21,747,278.0,3471.55,117210
21,748,50.0,3885.8308,117345
21,749,386.0,3394.4568,117806
21,750,117.0,3770.4011,117898
21,751,187.0,4225.4,118154
21,752,136.0,3459.0527,118241
21,753,224.0,3448.9932,118467
21,754,177.0,3926.6738,118478
21,755,282.0,3685.0022,118520
21,756,322.0,3178.3005,118916
21,757,461.0,3727.203,119352
21,758,281.0,3612.3142,119418
21,759,181.0,3663.1587,119531
21,760,73.0,3436.3103,119543
21,761,359.0,3246.5388,119755
21,762,256.0,3947.7056,119792
21,763,217.0,3919.2664,119902
21,764,394.0,4332.5156,120117
21,765,218.0,3551.2017,120258
21,767,35.0,3578.3484,120396
21,766,211.0,3221.4907,120396
21,768,159.0,3414.0205,120740
21,769,248.0,3456.64,120852
21,770,70.0,4330.451,121310
21,771,198.0,3507.7249,121615
21,772,276.0,3381.9233,121661
21,773,200.0,3950.824,121952
21,774,179.0,3676.919,122122
21,775,79.0,3125.855,122135
21,776,351.0,4009.9438,122431
21,777,185.0,3885.1265,123032
21,778,50.0,3138.3896,123292
21,779,148.0,4098.225,123312
21,780,285.0,3898.7441,123345
21,781,142.0,3148.6448,123360
21,782,78.0,3508.9104,123724
21,783,58.0,4023.2615,123842
21,784,261.0,3654.807,123895
21,785,142.0,3257.055,123927
21,786,110.0,3579.7485,124199
21,787,82.0,3278.0728,124437
21,788,294.0,3938.3357,124554
21,789,178.0,3762.932,124607
21,790,130.0,3983.7388,124742
21,791,434.0,3481.9922,124930
21,792,342.0,3529.962,125042
21,793,443.0,3634.9524,125327
21,794,67.0,3592.4185,125387
21,795,104.0,3808.436,125772
21,796,120.0,3947.1824,126115
21,797,310.0,3822.2087,126188
21,798,26.0,3102.791,126377
21,799,333.0,3218.825,126629
21,800,150.0,4228.45,127060
21,801,218.0,3080.7607,127109
21,802,435.0,3779.7383,127247
21,803,408.0,3398.4666,127319
21,804,111.0,3365.299,127508
21,805,262.0,3495.7234,127673
21,806,280.0,2968.9602,127885
21,808,344.0,3081.9312,128192
21,807,382.0,3475.1685,128192
21,809,190.0,3498.2957,128226
21,810,232.0,3741.3962,128459
21,811,145.0,3825.5413,128630
21,812,182.0,3786.997,128642
21,813,253.0,3907.966,128720
21,814,143.0,4031.506,128794
21,815,243.0,3460.5635,128901
21,816,441.0,3691.7085,128926
21,817,379.0,3371.6672,129102
21,818,319.0,3711.001,129126
21,819,232.0,3589.1172,129208
21,820,328.0,3274.7756,129324
21,821,69.0,3299.8494,129426
21,822,305.0,3549.7834,129779
21,823,46.0,4182.267,130013
21,824,278.0,3363.0906,130061
21,825,145.0,3332.1777,130201
21,826,118.0,3462.0684,130490
21,827,332.0,3196.2769,131014
21,828,355.0,4139.4155,131484
21,829,100.0,3167.5588,131531
21,830,460.0,4129.701,131594
21,831,124.0,3559.8098,131668
21,832,276.0,4088.4268,131752
21,833,490.0,3679.5742,131921
21,834,211.0,4187.153,132098
21,835,133.0,3611.0933,132225
