SimID, TxID, Size, Value, ArrivalTime
6,200,119.0,3694.5933,33944
6,201,178.0,3736.3342,34265
6,202,145.0,3470.0962,34347
6,203,263.0,3894.8306,34526
6,204,228.0,3148.1821,34763
6,205,175.0,3408.79,34880
6,206,390.0,4161.417,35053
6,207,233.0,3586.931,35257
6,208,332.0,3678.931,35292
6,209,367.0,2917.4592,35506
6,210,419.0,3897.2336,35753
6,211,118.0,3726.741,35884
6,212,224.0,3441.8315,35917
6,213,191.0,3389.527,36026
6,214,256.0,3996.2666,36302
6,215,257.0,3469.534,36405
6,216,127.0,3812.6,36410
6,217,293.0,3563.5007,36425
6,218,121.0,3269.357,36429
6,219,142.0,3663.3,36515
6,220,234.0,4124.936,36580
6,221,284.0,3362.3066,37218
6,222,261.0,4243.0273,37236
6,223,242.0,3615.8438,37625
6,224,216.0,3287.1191,37672
6,225,69.0,3858.413,37736
6,226,259.0,3343.4822,38328
6,227,378.0,3345.466,38355
6,228,191.0,3591.4321,38416
6,229,52.0,3755.7195,38620
6,230,377.0,3813.4656,38679
6,231,453.0,3239.0054,38737
6,232,161.0,3527.5486,38839
6,233,12.0,4048.2026,39036
6,234,280.0,3396.3872,39354
6,235,124.0,3350.9731,39528
6,236,296.0,3110.2354,39587
6,237,156.0,3344.5198,39662
6,238,306.0,4119.5312,39750
6,239,15.0,3848.3293,39972
6,240,88.0,3632.4534,40203
6,241,394.0,3861.2954,40221
6,242,228.0,3155.169,40461
6,243,231.0,3686.2278,40789
6,244,298.0,3526.9058,41049
6,245,199.0,3420.3535,41107
6,246,317.0,4287.1187,41215
6,247,306.0,3201.9783,41290
6,248,333.0,3780.7544,42066
6,249,362.0,3483.8708,42088
6,250,203.0,4219.169,42117
6,251,232.0,3258.0305,42154
6,252,264.0,3260.189,42171
6,253,464.0,3550.9058,42497
6,254,152.0,3363.284,42581
6,255,200.0,2779.6301,42667
6,256,467.0,3665.328,42754
6,257,112.0,3454.0696,42768
6,258,248.0,3711.1692,42865
6,259,304.0,3316.1016,42903
6,260,254.0,4418.368,42928
6,261,133.0,3361.3757,43101
6,262,213.0,3892.3916,43306
6,263,178.0,3404.967,43322
6,264,385.0,3087.2798,43395
6,265,30.0,3189.8657,43477
6,266,360.0,3789.9946,43678
6,267,357.0,3649.0386,43752
6,268,303.0,3506.9194,43970
6,269,448.0,3363.52,44148
6,270,169.0,3597.3364,44170
6,271,197.0,3403.8936,44198
6,272,252.0,3562.1177,44291
6,273,199.0,3600.5127,44370
6,274,224.0,3339.9893,44617
6,275,13.0,3491.4663,45101
6,276,161.0,3865.0798,45174
6,277,235.0,3670.3032,45184
6,278,330.0,3625.0217,45384
6,279,394.0,3284.1814,45524
6,280,371.0,3364.201,45552
6,281,284.0,3159.7886,45673
6,282,144.0,3580.884,45807
6,283,235.0,4346.618,45899
6,284,193.0,4118.412,45954
6,285,209.0,3545.3398,46043
6,286,356.0,3511.231,46084
6,287,231.0,3176.8887,46914
6,288,195.0,4214.2173,46940
6,289,318.0,3720.3179,47140
6,290,283.0,3845.084,47237
6,291,48.0,4090.6643,47304
6,292,249.0,3191.9478,47593
6,293,122.0,4096.711,47619
6,294,239.0,3503.847,47649
6,295,256.0,3011.9033,47884
6,296,235.0,3378.6567,48420
6,297,365.0,4336.722,48836
6,298,360.0,3257.081,48909
6,299,270.0,3524.0693,48932
6,300,152.0,2834.6543,49089
6,301,274.0,3487.442,49301
6,302,99.0,3761.575,49486
6,303,170.0,3614.1116,49493
6,304,279.0,3443.2222,49693
6,305,108.0,3737.1707,49743
6,306,126.0,3670.5322,49768
6,307,359.0,3480.5557,50110
6,308,288.0,4340.4707,50195
6,309,208.0,3798.559,50199
6,310,185.0,3333.1123,50207
6,311,137.0,4004.4082,50485
6,312,388.0,3666.9043,50679
6,313,63.0,3497.3328,50928
6,314,282.0,2764.4446,51150
6,315,233.0,3062.1978,51182
6,316,93.0,3375.4917,51245
6,317,244.0,3843.0195,51371
6,318,278.0,3478.1108,51453
6,319,422.0,3550.3694,51737
6,320,130.0,3427.1755,51812
6,322,245.0,2584.018,51863
6,321,59.0,3086.6033,51863
6,323,178.0,4203.074,51933
6,324,366.0,4452.1084,51942
6,325,129.0,3944.5627,52083
6,326,446.0,3737.5469,52105
6,327,231.0,2920.502,52389
6,328,296.0,3820.3953,52641
6,329,151.0,4487.534,52768
6,330,403.0,3845.7288,53190
6,331,210.0,3391.46,53254
6,332,237.0,3179.83,53459
6,333,135.0,4137.062,53712
6,334,68.0,3603.0361,53717
6,335,332.0,3858.147,53967
6,336,146.0,3118.938,54243
6,337,192.0,3516.4263,54511
6,338,349.0,4352.4907,54566
6,339,297.0,3321.5095,54579
6,340,257.0,3897.3474,54589
6,341,336.0,3355.524,54692
6,342,180.0,3377.3738,54801
6,343,93.0,3672.1714,55017
6,344,315.0,3664.703,55038
6,345,300.0,3829.2534,55151
6,346,289.0,4155.109,55384
6,347,198.0,3662.7952,55406
6,348,262.0,3811.3198,55434
6,349,265.0,3634.8206,55509
6,350,278.0,3537.7947,55830
6,351,246.0,3939.1658,55982
6,352,348.0,3705.9055,56236
6,353,207.0,2988.9182,56318
6,354,225.0,3616.8298,56518
6,355,92.0,3472.8706,56591
6,356,484.0,4006.9856,56610
6,357,262.0,3684.944,56921
6,358,42.0,3690.9036,56961
6,359,202.0,3896.0825,56968
6,360,91.0,3679.818,57020
6,361,77.0,2938.033,57049
6,362,43.0,3778.9922,57106
6,363,218.0,3503.5896,57140
6,364,352.0,3690.7808,57317
6,365,122.0,4117.964,57523
6,366,206.0,3735.2534,57924
6,367,383.0,3793.1257,57958
6,368,352.0,3076.8567,58023
6,369,284.0,3689.8835,58137
6,370,582.0,3294.168,58236
6,371,216.0,3729.7478,58371
6,372,504.0,3717.0464,58577
6,373,338.0,3799.9785,58727
6,374,68.0,3616.9937,58757
6,375,440.0,3133.4885,58887
6,376,219.0,3657.4548,59638
6,377,74.0,3877.7935,59662
6,378,237.0,3173.896,60031
6,379,384.0,3464.6724,60064
6,380,261.0,3627.5115,60070
6,381,325.0,2776.8484,60096
6,382,330.0,3349.4326,60462
6,383,99.0,3482.6033,60726
6,384,266.0,3995.5083,60762
6,385,129.0,3981.0557,60811
6,386,233.0,3565.4717,60883
6,387,159.0,3999.9534,60946
6,388,123.0,3076.1436,61269
6,389,73.0,3252.3506,61486
6,390,171.0,3275.6138,61623
6,391,139.0,3370.3052,61641
6,392,152.0,3037.272,61839
6,393,222.0,3378.319,61867
6,394,328.0,3658.509,62131
6,395,297.0,3712.626,62181
6,396,134.0,4712.8804,62253
6,397,242.0,3814.4336,62387
6,398,252.0,4246.2607,62473
6,399,258.0,4247.161,62608
6,400,252.0,2984.0288,62788
6,401,294.0,3692.538,62839
6,402,171.0,3536.1912,63119
6,403,351.0,3562.121,63344
6,404,127.0,3664.1287,63610
6,405,186.0,3752.8813,63647
6,406,298.0,3825.099,63799
6,407,234.0,3641.467,63853
6,408,193.0,3494.06,63876
6,409,271.0,3783.795,63896
6,410,477.0,3741.497,63965
6,411,298.0,3336.6206,63971
6,412,90.0,3834.8538,64165
6,413,219.0,3181.9756,64193
6,414,227.0,3687.313,64206
6,415,246.0,3525.5999,64454
6,416,258.0,3176.3074,64845
6,417,167.0,3610.3123,64864
6,418,459.0,3360.0127,64984
6,419,158.0,3789.211,65355
6,420,106.0,3695.8108,65474
6,421,301.0,4264.618,65492
6,422,342.0,4322.556,65530
6,423,192.0,3527.7148,65590
6,424,258.0,3221.623,65602
6,425,160.0,3153.2085,65707
6,426,126.0,3168.096,65767
6,427,138.0,3107.4932,66038
6,428,358.0,3354.6028,66315
6,429,152.0,3885.4097,66321
6,430,289.0,2853.8774,66407
6,431,31.0,3797.1204,66419
6,432,30.0,3785.758,66946
6,433,282.0,3684.4902,67137
6,434,184.0,4782.388,67439
6,435,252.0,3825.0674,67630
6,436,279.0,4327.973,67679
6,437,330.0,3099.0625,68015
6,438,119.0,3399.4736,68207
6,439,193.0,3600.6716,68308
6,440,265.0,3487.6816,68317
6,441,259.0,3514.2585,68525
6,442,242.0,3966.76,68593
6,443,237.0,3512.1426,68597
6,444,289.0,3704.2344,68653
6,445,117.0,3337.5,68702
6,446,11.0,3723.0352,68835
6,447,204.0,3957.1128,68875
6,448,427.0,3822.8633,69266
6,449,375.0,4231.843,69272
6,450,64.0,3496.6353,69300
6,451,387.0,2703.4365,69384
6,452,479.0,3564.645,69432
6,453,200.0,3477.289,69456
6,454,293.0,3450.3289,69510
6,455,40.0,3791.344,69567
6,456,346.0,3477.4841,69580
6,457,323.0,3946.6274,69998
6,458,156.0,3260.6177,70021
6,459,378.0,3912.6108,70067
6,460,236.0,2645.2273,70468
6,461,275.0,3120.205,70648
6,462,192.0,3699.3003,70810
6,463,230.0,3597.3628,70835
6,464,251.0,3853.9177,71053
6,465,285.0,3943.9622,71075
6,466,184.0,3585.9314,71452
6,467,45.0,3695.185,71459
6,468,202.0,4252.134,71724
6,469,142.0,3549.752,71862
6,470,160.0,3512.2346,71925
6,471,316.0,3453.1123,72041
6,472,312.0,3557.9639,72505
6,473,545.0,4030.788,72656
6,474,97.0,3587.615,72680
6,475,162.0,3325.603,72790
6,476,307.0,3946.4358,73025
6,477,269.0,4201.7085,73034
6,478,67.0,3237.8228,73082
6,479,335.0,3809.653,73156
6,480,177.0,3113.9814,73309
6,481,480.0,3060.3489,73357
6,482,119.0,3312.162,73412
6,483,167.0,3165.0776,73719
6,484,167.0,3397.6345,73949
6,485,234.0,3711.5674,74040
6,486,404.0,3550.3552,74391
6,487,261.0,3802.797,74392
6,488,240.0,3801.5037,74616
6,489,267.0,4189.9795,74869
6,490,433.0,3545.8887,74897
6,491,340.0,3634.666,74904
6,492,287.0,3775.258,75233
6,493,45.0,3533.9868,75323
6,494,124.0,3187.3892,76033
6,495,307.0,3875.315,76074
6,496,383.0,4613.743,76185
6,497,32.0,3523.7776,76203
6,498,286.0,3682.4062,76444
6,499,289.0,3257.3728,76719
6,500,186.0,3661.9915,76913
6,501,183.0,3811.3777,77216
6,502,203.0,4278.87,77338
6,503,251.0,3840.0635,77563
6,504,550.0,3542.6938,77667
6,505,365.0,3620.4473,77763
6,506,267.0,3922.677,77807
6,507,207.0,3358.1282,78252
6,508,137.0,3756.3635,78339
6,509,68.0,3502.7925,78439
6,510,273.0,4148.867,78541
6,511,161.0,4012.8633,78559
6,512,408.0,3241.8877,78641
6,513,324.0,3705.9287,78811
6,514,301.0,3888.7026,78841
6,515,10.0,3542.2104,79106
6,516,373.0,3934.4243,79212
6,517,258.0,3706.5916,79288
6,518,47.0,3684.4583,79312
6,519,266.0,4134.1177,79753
6,520,10.0,3402.7524,80376
6,521,251.0,3713.6123,80682
6,522,297.0,3363.5728,80699
6,523,420.0,3258.6428,80886
6,524,78.0,4102.1514,81281
6,525,268.0,4330.167,81309
6,526,104.0,3258.4453,81756
6,527,101.0,3224.8455,81937
6,528,308.0,3678.366,82023
6,529,216.0,3670.2097,82169
6,530,201.0,3392.5312,82202
6,531,314.0,3994.773,82217
6,532,159.0,3762.6726,82426
6,533,371.0,3481.4468,82710
6,534,278.0,3630.439,82944
6,535,307.0,3845.6567,82954
6,536,192.0,3442.7039,83269
6,537,410.0,3423.059,83529
6,538,441.0,3774.107,83779
6,539,291.0,3627.8716,83903
6,540,407.0,3639.6604,84129
6,541,150.0,3741.058,84137
6,542,382.0,3099.6304,84142
6,543,340.0,3725.6335,84190
6,544,310.0,3258.418,84273
6,545,243.0,3403.4456,84341
6,546,27.0,3281.4072,84856
6,547,380.0,3764.164,85138
6,548,158.0,3185.3582,85377
6,549,234.0,3588.6687,85419
6,550,240.0,3735.5005,85473
6,551,286.0,3245.1143,85516
6,552,232.0,3645.291,85526
6,553,455.0,3913.0645,85561
6,554,160.0,3107.5615,86031
6,555,157.0,3277.4448,86034
6,556,300.0,3585.6152,86052
6,557,319.0,3141.413,86135
6,558,314.0,4132.7617,86509
6,559,194.0,2372.0662,86679
6,560,288.0,3610.0422,86816
6,561,248.0,3376.5032,86846
6,562,298.0,3246.855,87426
6,563,373.0,3667.0627,87669
6,564,321.0,2846.355,87819
6,565,264.0,3712.3203,88470
6,566,362.0,3219.2683,88535
6,567,208.0,4053.6018,88544
6,568,21.0,3754.353,88794
6,569,208.0,4236.6694,88951
6,570,267.0,3337.8987,89000
6,571,225.0,3694.3862,89001
6,572,222.0,4001.393,89032
6,573,411.0,3495.1565,89250
6,574,213.0,2929.3513,89463
6,575,345.0,3820.2998,90026
6,576,349.0,4307.7188,90202
6,577,343.0,4396.802,90516
6,578,287.0,3454.015,90570
6,579,284.0,3512.5652,90865
6,580,286.0,3839.407,91048
6,581,140.0,3846.392,91371
6,582,437.0,3481.1624,91524
6,583,187.0,2691.6602,91885
6,584,297.0,3899.047,91900
6,585,230.0,3430.3762,91901
6,586,336.0,3176.8198,92168
6,587,357.0,3431.2048,92212
6,588,233.0,3577.3801,92306
6,589,271.0,4127.634,92656
6,590,213.0,3752.7915,92831
6,591,236.0,3674.252,92933
6,592,360.0,4181.874,93133
6,593,209.0,4167.1523,93179
6,594,341.0,3456.329,93499
6,595,258.0,3926.371,93551
6,596,91.0,3879.758,93558
6,597,242.0,3988.7273,93709
6,598,172.0,3779.08,93806
6,599,77.0,3951.0286,94076
6,600,121.0,3622.1294,94134
6,601,241.0,3980.9307,94355
6,602,150.0,3884.8643,94599
6,603,141.0,3159.2366,94664
6,604,40.0,3845.9023,94681
6,605,135.0,3712.4307,94714
6,606,29.0,3809.0315,94980
6,607,322.0,3365.2598,95113
6,608,371.0,3655.4297,95350
6,609,53.0,4043.7737,95415
6,610,292.0,4043.0525,95485
6,611,288.0,3152.859,95508
6,612,102.0,3460.5645,95901
6,613,349.0,3760.0474,96044
6,614,197.0,3656.6587,96105
6,615,191.0,3925.9773,96157
6,616,230.0,4330.5703,96195
6,617,148.0,4056.8965,96232
6,618,116.0,3702.1396,96446
6,619,320.0,4029.7478,96744
6,620,345.0,3536.0127,96753
6,621,81.0,4000.4854,96840
6,622,166.0,4243.1206,96979
6,623,151.0,3769.6636,96983
6,624,388.0,3279.2153,97055
6,625,372.0,3055.459,97161
6,626,236.0,3767.9932,97166
6,627,140.0,3812.8098,97379
6,628,194.0,3599.9895,98116
6,629,258.0,3432.1567,98243
6,630,261.0,3710.68,98275
6,631,88.0,3367.873,98394
6,632,257.0,3363.7212,98474
6,633,204.0,3329.7734,98680
6,634,256.0,3410.993,98732
6,635,246.0,3906.9778,98788
6,636,346.0,3510.6108,99200
6,637,132.0,3948.9849,99252
6,638,345.0,3434.7288,99485
6,639,250.0,3819.6533,99566
6,640,193.0,3769.3613,99576
6,641,15.0,3017.0518,99593
6,642,192.0,4055.7312,100880
6,643,234.0,3508.7148,100965
6,644,188.0,3950.307,101040
6,645,258.0,3683.719,101134
6,646,283.0,4168.793,101209
6,647,249.0,3159.6655,101424
6,648,194.0,4181.7725,101786
6,649,240.0,3974.7422,102158
6,650,138.0,2995.5894,102234
6,651,289.0,3032.7778,102245
6,652,478.0,3540.8906,102287
6,653,187.0,4057.5205,102829
6,655,221.0,4152.4214,102839
6,654,325.0,3415.5103,102839
6,656,240.0,3315.132,102852
6,657,169.0,3002.949,103195
6,658,114.0,3748.1316,103493
6,659,309.0,3554.7468,103726
6,660,263.0,3343.1326,104027
6,661,349.0,3909.543,104272
6,662,174.0,3522.5396,104606
6,663,269.0,3112.3296,105080
6,664,218.0,3915.7815,105373
6,665,82.0,3895.8406,105525
6,666,295.0,3176.2798,105609
6,667,413.0,3352.5662,105752
6,668,232.0,3867.666,105918
6,669,159.0,3392.0225,105939
6,670,220.0,4186.3955,106099
6,671,252.0,3318.1924,106227
6,672,221.0,3820.5217,106231
6,673,62.0,4317.0728,106450
6,674,81.0,3515.948,106627
6,675,412.0,3861.8567,106665
6,676,416.0,3566.3752,106764
6,677,558.0,3229.4954,106807
6,678,224.0,4223.624,107043
6,679,394.0,3549.3096,107140
6,680,117.0,4045.9707,107478
6,681,98.0,4231.091,107676
6,682,111.0,3735.3647,107682
6,683,238.0,3097.748,107787
6,684,126.0,3951.6138,108233
6,685,41.0,3663.502,108317
6,686,320.0,3779.7856,108368
6,687,437.0,3331.98,108485
6,688,326.0,3909.9634,108656
6,689,87.0,3596.6216,108707
6,690,118.0,3996.6772,108737
6,691,297.0,3605.6335,108778
6,692,139.0,3884.746,108882
6,693,153.0,3714.6108,109059
6,694,94.0,3304.8281,109361
6,695,301.0,3360.5503,109613
6,696,295.0,3524.4385,109662
6,697,323.0,3961.825,109740
6,698,146.0,4002.9187,110119
6,699,132.0,3834.6216,110158
6,700,83.0,3968.4155,110405
6,701,198.0,3391.6597,110729
6,702,244.0,3534.1729,111094
6,703,231.0,3620.8132,111230
6,704,345.0,3529.9485,111747
6,705,363.0,3903.1418,111814
6,706,446.0,4317.069,111826
6,707,198.0,3078.7732,111936
6,708,170.0,4025.6167,111950
6,709,376.0,4198.609,111956
6,710,281.0,3693.7336,112171
6,711,265.0,3857.894,112579
6,712,132.0,3891.7856,112611
6,713,160.0,3824.3184,112679
6,714,314.0,4652.331,112726
6,715,98.0,3976.4414,112786
6,716,295.0,3405.1155,112836
6,717,268.0,2809.4077,113042
6,718,203.0,3474.738,113158
6,719,248.0,3455.3484,113323
6,720,256.0,3482.191,113368
6,721,247.0,3522.5635,113484
6,722,210.0,4169.6807,113529
6,723,276.0,3393.811,113624
6,724,398.0,3176.9421,113666
6,725,245.0,3973.645,113746
6,726,319.0,3891.1746,113804
6,727,143.0,4121.027,113820
6,728,278.0,2919.7405,113833
6,729,19.0,3643.5024,113972
6,730,270.0,3402.092,113998
6,731,153.0,3577.2996,114237
6,732,260.0,3903.4302,114272
6,733,279.0,4023.0796,114449
6,734,148.0,2906.0586,114497
6,735,217.0,4035.4229,114895
6,736,236.0,3587.2278,114898
6,737,382.0,3590.1902,114899
6,738,272.0,3630.981,114926
6,739,129.0,3609.4832,115163
6,740,257.0,4082.1848,115549
6,741,224.0,3668.7874,115984
6,742,203.0,3365.9333,116038
6,743,67.0,3702.7039,116127
6,744,309.0,3378.3928,116254
6,745,304.0,3790.3403,116552
6,746,233.0,3923.2666,116966
6,747,357.0,3658.2192,117126
6,748,117.0,3535.2192,117207
6,749,214.0,3762.2861,117309
6,750,73.0,3319.747,117610
6,751,299.0,3394.864,117963
6,752,282.0,3923.5342,117965
6,753,231.0,3783.5547,118054
6,754,193.0,3739.057,118386
6,755,334.0,3371.8896,118781
6,756,136.0,3929.3862,119728
6,757,100.0,3364.0596,119743
6,758,453.0,3391.56,119884
6,759,223.0,3296.7263,120290
6,760,293.0,4158.3433,120429
6,761,181.0,3703.3054,120433
6,762,101.0,4227.1113,120457
6,763,409.0,3154.87,120492
6,764,40.0,3772.3904,120831
6,765,151.0,3645.634,120885
6,766,225.0,3117.1328,121028
6,767,93.0,3549.5674,121355
6,768,160.0,3914.927,121358
6,769,187.0,3584.4707,121410
6,770,309.0,3613.8582,121499
6,771,212.0,3524.91,121636
6,772,127.0,3722.6667,122197
6,773,256.0,3631.356,122215
6,774,289.0,3907.2585,122269
6,775,421.0,2732.7463,122284
6,776,327.0,3939.8972,122308
6,777,116.0,3687.6682,122455
6,778,403.0,3958.242,122492
6,779,294.0,3803.5317,122867
6,780,383.0,4246.726,123025
6,781,276.0,3849.0989,123059
6,782,174.0,4288.1514,123102
6,783,319.0,3577.2173,123164
6,784,208.0,3207.32,123323
6,785,156.0,4341.5547,123501
6,786,107.0,3268.5728,123650
6,787,141.0,3700.115,123890
6,788,252.0,4029.7698,124007
6,789,152.0,3778.8333,124015
6,790,162.0,3498.8157,124410
6,791,289.0,2954.3926,124447
6,792,327.0,3832.072,124634
6,793,42.0,3617.4858,124653
6,794,167.0,3587.709,124662
6,795,128.0,3677.2725,124683
6,796,135.0,3707.96,125165
6,797,213.0,3401.6064,125217
6,798,215.0,3842.6902,125290
6,799,213.0,3660.9756,125373
6,800,40.0,3600.0908,125510
6,801,226.0,3354.9526,125559
6,802,245.0,3564.952,125712
6,803,217.0,3315.2837,126187
6,804,212.0,4074.9568,126530
6,805,220.0,4228.3877,126532
6,806,323.0,3483.3938,126581
6,807,277.0,4034.006,126630
6,808,106.0,4417.423,126792
6,809,280.0,3483.6948,126893
6,810,231.0,3771.9487,126908
6,811,313.0,3304.9182,126917
6,812,275.0,4103.418,127004
6,813,87.0,3446.446,127148
6,814,320.0,3132.294,127542
6,815,369.0,3402.0864,127589
6,816,265.0,3892.9846,127921
6,817,197.0,3690.8442,127958
6,818,233.0,3004.6392,128084
6,819,436.0,3984.6792,128164
6,820,355.0,3746.1711,128198
6,821,127.0,2928.8557,128437
6,822,319.0,3293.1685,128814
6,823,19.0,4191.5967,129032
6,824,256.0,3734.3157,129167
6,825,191.0,3406.2031,129288
6,826,93.0,4070.3687,129343
6,827,170.0,3603.395,129419
6,828,229.0,3408.875,129764
6,829,297.0,3566.696,130138
6,830,17.0,3904.4558,130404
6,831,226.0,3632.9153,130446
6,832,199.0,4196.074,130509
6,833,214.0,3619.8289,130677
6,834,231.0,3347.951,130779
6,835,126.0,3589.6345,130852
