SimID, TxID, Size, Value, ArrivalTime
26,117,353.0,3530.3835,18135
26,118,326.0,3789.9817,18354
26,119,169.0,3244.7615,18409
26,120,233.0,3814.3494,18505
26,121,204.0,3518.3665,18526
26,122,96.0,3653.9043,18721
26,123,119.0,3194.7502,19398
26,124,297.0,3822.0034,19577
26,125,110.0,2886.973,19581
26,126,107.0,3543.0803,19921
26,127,548.0,3521.3384,20280
26,128,142.0,3209.7566,20301
26,129,330.0,2893.6792,20474
26,130,14.0,4018.6584,20486
26,131,240.0,3512.0122,20617
26,132,385.0,2713.3418,20681
26,133,161.0,3520.3708,20739
26,134,294.0,4025.266,20920
26,135,219.0,3877.0776,21036
26,136,209.0,4045.9084,21197
26,137,138.0,3819.9688,21269
26,138,206.0,3427.3901,21438
26,139,263.0,3750.2888,21493
26,140,176.0,3307.7634,21704
26,141,250.0,3728.874,21831
26,142,178.0,3933.0088,22160
26,143,350.0,3671.855,22222
26,144,231.0,3009.0974,22521
26,145,359.0,3214.8943,22594
26,146,214.0,3460.5562,22864
26,147,173.0,3191.6072,22868
26,148,304.0,3768.1536,22911
26,149,358.0,3928.019,23262
26,150,245.0,3716.3955,23362
26,151,306.0,3677.1921,23463
26,152,319.0,3934.4749,23618
26,153,252.0,3587.4692,24171
26,154,355.0,4211.092,24230
26,155,42.0,3859.3562,24438
26,156,175.0,3654.8472,24538
26,157,165.0,3732.3533,24680
26,158,208.0,3273.5151,25060
26,159,156.0,3001.6274,25064
26,160,358.0,3851.8657,25165
26,161,126.0,3850.6292,25373
26,162,393.0,3545.7922,25383
26,163,36.0,4045.688,25619
26,164,347.0,3019.3022,25807
26,165,278.0,3472.2578,25932
26,166,216.0,3684.8362,26030
26,167,124.0,3531.2314,26281
26,168,165.0,2694.0085,26646
26,169,175.0,3687.1719,26938
26,170,312.0,3260.7756,27194
26,171,81.0,3178.7214,27284
26,172,311.0,3761.2793,27443
26,173,216.0,3439.9526,27735
26,175,205.0,3915.27,27764
26,174,325.0,3724.242,27764
26,176,111.0,3048.288,27802
26,177,78.0,3322.6626,27809
26,178,188.0,3312.0356,28201
26,179,360.0,3174.9988,28243
26,180,281.0,4237.1245,28280
26,181,252.0,3725.336,28466
26,182,146.0,3468.671,28468
26,183,225.0,3695.2112,28760
26,184,278.0,3692.734,28922
26,185,211.0,3471.3625,29353
26,186,295.0,2840.9238,29726
26,187,145.0,3773.54,29751
26,188,277.0,4178.7217,30235
26,189,28.0,3486.293,30591
26,190,59.0,3687.0632,30675
26,191,221.0,3659.937,30889
26,192,410.0,3622.7441,31620
26,193,165.0,3702.4978,31823
26,194,253.0,3958.661,32092
26,195,441.0,3476.5918,32116
26,196,168.0,3740.414,32281
26,197,351.0,3962.7512,32434
26,198,263.0,3682.243,33209
26,199,121.0,3866.2256,33475
26,200,119.0,3694.5933,33944
26,201,178.0,3736.3342,34265
26,202,145.0,3470.0962,34347
26,203,263.0,3894.8306,34526
26,204,228.0,3148.1821,34763
26,205,175.0,3408.79,34880
26,206,390.0,4161.417,35053
26,207,233.0,3586.931,35257
26,208,332.0,3678.931,35292
26,209,367.0,2917.4592,35506
26,210,419.0,3897.2336,35753
26,211,118.0,3726.741,35884
26,212,224.0,3441.8315,35917
26,213,191.0,3389.527,36026
26,214,256.0,3996.2666,36302
26,215,257.0,3469.534,36405
26,216,127.0,3812.6,36410
26,217,293.0,3563.5007,36425
26,218,121.0,3269.357,36429
26,219,142.0,3663.3,36515
26,220,234.0,4124.936,36580
26,221,284.0,3362.3066,37218
26,222,261.0,4243.0273,37236
26,223,242.0,3615.8438,37625
26,224,216.0,3287.1191,37672
26,225,69.0,3858.413,37736
26,226,259.0,3343.4822,38328
26,227,378.0,3345.466,38355
26,228,191.0,3591.4321,38416
26,229,52.0,3755.7195,38620
26,230,377.0,3813.4656,38679
26,231,453.0,3239.0054,38737
26,232,161.0,3527.5486,38839
26,233,12.0,4048.2026,39036
26,234,280.0,3396.3872,39354
26,235,124.0,3350.9731,39528
26,236,296.0,3110.2354,39587
26,237,156.0,3344.5198,39662
26,238,306.0,4119.5312,39750
26,239,15.0,3848.3293,39972
26,240,88.0,3632.4534,40203
26,241,394.0,3861.2954,40221
26,242,228.0,3155.169,40461
26,243,231.0,3686.2278,40789
26,244,298.0,3526.9058,41049
26,245,199.0,3420.3535,41107
26,246,317.0,4287.1187,41215
26,247,306.0,3201.9783,41290
26,248,333.0,3780.7544,42066
26,249,362.0,3483.8708,42088
26,250,203.0,4219.169,42117
26,251,232.0,3258.0305,42154
26,252,264.0,3260.189,42171
26,253,464.0,3550.9058,42497
26,254,152.0,3363.284,42581
26,255,200.0,2779.6301,42667
26,256,467.0,3665.328,42754
26,257,112.0,3454.0696,42768
26,258,248.0,3711.1692,42865
26,259,304.0,3316.1016,42903
26,260,254.0,4418.368,42928
26,261,133.0,3361.3757,43101
26,262,213.0,3892.3916,43306
26,263,178.0,3404.967,43322
26,264,385.0,3087.2798,43395
26,265,30.0,3189.8657,43477
26,266,360.0,3789.9946,43678
26,267,357.0,3649.0386,43752
26,268,303.0,3506.9194,43970
26,269,448.0,3363.52,44148
26,270,169.0,3597.3364,44170
26,271,197.0,3403.8936,44198
26,272,252.0,3562.1177,44291
26,273,199.0,3600.5127,44370
26,274,224.0,3339.9893,44617
26,275,13.0,3491.4663,45101
26,276,161.0,3865.0798,45174
26,277,235.0,3670.3032,45184
26,278,330.0,3625.0217,45384
26,279,394.0,3284.1814,45524
26,280,371.0,3364.201,45552
26,281,284.0,3159.7886,45673
26,282,144.0,3580.884,45807
26,283,235.0,4346.618,45899
26,284,193.0,4118.412,45954
26,285,209.0,3545.3398,46043
26,286,356.0,3511.231,46084
26,287,231.0,3176.8887,46914
26,288,195.0,4214.2173,46940
26,289,318.0,3720.3179,47140
26,290,283.0,3845.084,47237
26,291,48.0,4090.6643,47304
26,292,249.0,3191.9478,47593
26,293,122.0,4096.711,47619
26,294,239.0,3503.847,47649
26,295,256.0,3011.9033,47884
26,296,235.0,3378.6567,48420
26,297,365.0,4336.722,48836
26,298,360.0,3257.081,48909
26,299,270.0,3524.0693,48932
26,300,152.0,2834.6543,49089
26,301,109.0,3408.4255,49301
26,302,302.0,3371.8518,49313
26,303,229.0,3115.7812,49502
26,304,410.0,3554.3162,49843
26,305,170.0,4247.923,50347
26,306,330.0,3660.862,50477
26,307,13.0,4093.1162,50605
26,308,285.0,2976.078,50845
26,309,346.0,3228.3208,51045
26,310,191.0,3602.2383,51052
26,311,348.0,3571.688,51365
26,312,274.0,3900.0522,51747
26,313,12.0,3181.0642,52229
26,314,238.0,3676.5806,52237
26,315,162.0,3694.234,52291
26,316,369.0,3046.964,52588
26,317,409.0,3151.6406,52613
26,318,245.0,3419.6655,52619
26,319,114.0,3887.2778,53032
26,320,187.0,4067.209,53059
26,321,339.0,4286.52,53099
26,322,193.0,3276.754,53495
26,323,208.0,2307.421,53674
26,324,186.0,4289.7974,53690
26,325,29.0,3293.4456,53757
26,326,348.0,3228.5232,53883
26,327,190.0,2983.9258,53988
26,328,152.0,4363.708,54041
26,329,171.0,3214.9636,54289
26,330,369.0,3073.205,54340
26,331,293.0,3628.3328,54683
26,332,166.0,4593.4907,54734
26,333,151.0,3519.5046,54862
26,334,338.0,3496.4395,55002
26,335,170.0,3965.7896,55042
26,336,219.0,3324.7183,55505
26,337,149.0,3615.8826,55559
26,338,332.0,3890.5789,55797
26,339,273.0,3546.2659,55860
26,340,130.0,3788.764,55905
26,341,223.0,4199.7734,56149
26,342,152.0,3554.025,56319
26,343,246.0,3287.504,56522
26,344,76.0,3741.431,56538
26,345,135.0,3218.493,56827
26,346,141.0,4116.9536,56851
26,347,174.0,3955.088,57130
26,348,234.0,3156.983,57273
26,349,284.0,3676.6477,57790
26,350,41.0,3978.4504,57959
26,351,255.0,3953.906,58280
26,352,120.0,3534.3574,58524
26,353,298.0,3576.246,58640
26,354,194.0,3641.0715,58931
26,355,343.0,3310.2627,58996
26,356,266.0,3837.5027,59146
26,357,269.0,3480.0908,59487
26,358,66.0,3552.2983,59493
26,359,89.0,2936.462,60024
26,360,182.0,3863.083,60094
26,361,391.0,3375.5317,60149
26,362,301.0,3607.4924,60322
26,363,329.0,3828.0217,60409
26,364,406.0,4067.0789,60543
26,365,262.0,3785.1772,60702
26,366,101.0,4118.1924,60756
26,367,254.0,3247.125,60762
26,368,55.0,3663.262,60883
26,369,48.0,3768.0718,61394
26,370,184.0,3160.1396,61437
26,371,181.0,3796.491,61509
26,372,302.0,3499.7234,61716
26,373,260.0,3439.8494,61859
26,374,103.0,3727.5325,61946
26,375,194.0,3740.492,61947
26,376,162.0,3585.436,62064
26,377,440.0,3735.794,62377
26,378,355.0,3124.1357,62472
26,379,204.0,3922.4258,62514
26,380,279.0,3199.885,62694
26,381,147.0,3852.5913,62708
26,382,234.0,3110.6792,62964
26,383,247.0,3679.4426,63545
26,384,152.0,3757.3293,63644
26,385,339.0,3573.778,64090
26,386,241.0,3384.9673,64114
26,387,139.0,4007.1826,64185
26,388,374.0,3394.205,64293
26,389,142.0,3889.1255,64397
26,390,115.0,3971.5122,64476
26,391,208.0,3415.5474,64536
26,392,273.0,3108.4365,64599
26,393,173.0,3831.3801,64689
26,394,247.0,3599.734,64836
26,395,217.0,3254.8481,64904
26,396,350.0,3897.9321,65486
26,397,191.0,3596.141,65611
26,398,192.0,3699.7197,65625
26,399,406.0,3100.466,65683
26,400,256.0,3974.3572,65710
26,401,326.0,3329.2964,65739
26,402,89.0,3298.2368,65797
26,403,319.0,4018.8953,65808
26,404,242.0,3866.0532,65838
26,405,255.0,3348.6416,66035
26,406,73.0,3848.646,66255
26,407,236.0,3524.02,66489
26,408,47.0,3841.925,66539
26,409,201.0,3829.9055,66622
26,410,158.0,3736.4639,66819
26,411,69.0,4118.893,66896
26,412,318.0,3421.4092,67258
26,413,250.0,3192.9683,67588
26,414,40.0,3132.4343,67662
26,415,355.0,3121.207,67765
26,416,328.0,3699.445,67798
26,417,452.0,3917.278,67884
26,418,28.0,4067.1096,68030
26,419,334.0,3757.7537,68114
26,420,371.0,3837.8499,68153
26,421,324.0,2910.9895,68567
26,422,244.0,3391.2048,68676
26,423,64.0,4111.944,68881
26,424,147.0,3421.1868,68996
26,425,320.0,3864.4722,69054
26,426,96.0,4084.4304,69201
26,427,144.0,3426.3618,69379
26,428,285.0,3784.5261,69401
26,429,52.0,3755.9058,69477
26,430,282.0,3757.0488,69570
26,431,346.0,3488.0996,69966
26,432,458.0,3635.978,70004
26,433,318.0,3718.289,70006
26,434,203.0,4279.685,70019
26,435,249.0,3290.3813,70054
26,436,224.0,4018.9072,70213
26,437,392.0,3459.5647,70245
26,438,132.0,3566.613,70389
26,439,205.0,3284.9385,70502
26,440,117.0,3203.8992,70538
26,441,88.0,2991.381,70547
26,442,225.0,3568.0222,70556
26,443,368.0,3286.1477,71056
26,444,161.0,3515.447,71060
26,445,130.0,3523.3105,71607
26,446,347.0,3873.743,71799
26,447,291.0,3505.9617,71818
26,448,100.0,3039.9854,71870
26,449,343.0,3043.617,72169
26,450,207.0,3543.4246,72744
26,451,202.0,3844.4468,72748
26,452,170.0,3451.8313,72794
26,453,274.0,3856.616,72864
26,454,539.0,2754.8093,72881
26,455,255.0,3928.0002,72911
26,456,263.0,3048.0771,72953
26,457,396.0,3335.9978,73073
26,458,135.0,3551.4746,73110
26,459,420.0,3590.4111,73186
26,460,163.0,3861.4631,73267
26,461,225.0,3791.3203,73340
26,462,268.0,3977.7937,73364
26,463,199.0,3231.6948,73426
26,464,333.0,3906.089,73782
26,465,154.0,3289.336,73872
26,466,84.0,3620.5315,73890
26,467,319.0,4247.1455,74251
26,468,278.0,3026.4917,74414
26,469,181.0,4004.7478,74430
26,470,110.0,3410.2007,74453
26,471,297.0,3743.7786,74477
26,472,238.0,3539.8213,74679
26,473,207.0,4424.9624,75244
26,474,174.0,3505.388,75253
26,475,190.0,3902.565,75270
26,476,193.0,2970.746,75521
26,477,250.0,3289.3755,75543
26,478,277.0,4084.9902,75639
26,479,113.0,3989.194,75742
26,480,362.0,4179.41,75877
26,481,156.0,3353.2969,75892
26,482,180.0,3596.0544,76056
26,483,346.0,2985.7424,76222
26,484,40.0,3591.604,76403
26,485,119.0,3871.7734,76428
26,486,308.0,3863.16,76452
26,487,165.0,2870.8213,76581
26,488,435.0,3213.392,76749
26,489,219.0,3381.3096,77011
26,490,205.0,3823.585,77080
26,491,29.0,3416.1667,77307
26,492,310.0,3457.9966,77383
26,493,344.0,3566.4023,77724
26,494,250.0,3805.3303,77772
26,495,56.0,3127.0786,77970
26,496,297.0,3137.2283,78047
26,497,129.0,3501.0693,78324
26,498,220.0,3554.2825,78450
26,499,147.0,3353.781,78472
26,500,337.0,3858.219,78480
26,501,177.0,3895.4521,78871
26,502,315.0,3895.2017,79133
26,503,401.0,3738.9429,79259
26,504,332.0,3354.7478,79860
26,505,337.0,3485.726,80212
26,506,152.0,3377.5403,80254
26,507,330.0,3932.1672,80362
26,508,118.0,3075.0925,80418
26,509,119.0,3454.7676,80456
26,510,371.0,3839.3345,80496
26,511,381.0,3823.9717,80707
26,512,205.0,3567.265,80814
26,513,372.0,3644.0293,80835
26,514,396.0,3209.4587,80861
26,515,152.0,4220.6206,80885
26,516,388.0,2792.1243,81157
26,517,131.0,3497.77,81199
26,518,354.0,3976.6055,81308
26,519,169.0,3180.0159,81535
26,520,330.0,3647.0142,81818
26,521,49.0,4171.259,82093
26,522,313.0,3988.2937,82108
26,523,197.0,3781.3687,82488
26,524,235.0,4037.6287,82645
26,525,374.0,4453.211,83029
26,526,315.0,2940.2632,83239
26,527,275.0,4052.3782,83252
26,528,149.0,3663.9133,83490
26,529,261.0,3646.243,83537
26,530,191.0,3215.8113,83631
26,531,179.0,3520.575,84018
26,532,318.0,3088.2786,84171
26,533,113.0,4222.0044,84436
26,534,385.0,3855.5144,84437
26,535,373.0,3911.4104,84797
26,536,279.0,4093.8862,85051
26,537,288.0,4010.9233,85411
26,538,191.0,3702.2373,85438
26,539,138.0,3651.458,85461
26,540,187.0,3628.187,85706
26,541,248.0,4010.9744,85791
26,542,34.0,4111.0024,85843
26,543,536.0,3722.826,85992
26,544,319.0,3849.208,86104
26,545,60.0,3742.4448,86211
26,546,180.0,3065.6768,86438
26,547,222.0,3453.7473,86896
26,548,294.0,3973.2354,86951
26,549,33.0,3221.0178,87328
26,550,358.0,2932.6733,87397
26,551,453.0,3444.0366,87553
26,552,200.0,3974.5618,87616
26,553,287.0,3950.0776,87794
26,554,509.0,3767.5122,87819
26,555,187.0,3455.992,87851
26,556,513.0,3591.2012,88021
26,557,233.0,4178.8413,88157
26,558,128.0,4620.2534,88191
26,559,178.0,3412.5388,88210
26,560,335.0,3174.0176,88224
26,561,159.0,3829.1602,88363
26,562,154.0,3366.631,88726
26,563,137.0,3747.5095,89253
26,564,67.0,3488.2427,89540
26,565,235.0,4183.1465,89551
26,566,328.0,3646.2988,89812
26,567,232.0,3758.5598,89936
26,568,233.0,4282.0044,90092
26,569,261.0,3491.1357,90133
26,570,63.0,3791.0232,90263
26,571,264.0,3100.7644,90525
26,572,297.0,2815.9846,90633
26,573,40.0,4308.2056,90663
26,574,146.0,3796.4392,90980
26,575,284.0,3910.5254,91116
26,576,100.0,3365.6743,91281
26,577,210.0,4689.8135,91642
26,578,48.0,3098.611,91755
26,579,97.0,3718.7776,91773
26,580,77.0,3215.0671,91847
26,581,575.0,3741.891,92073
26,582,186.0,3880.5513,92098
26,583,302.0,3735.6155,92103
26,584,165.0,3821.7107,92106
26,585,209.0,3227.82,92250
26,586,318.0,3086.0894,92321
26,587,301.0,3619.9556,92445
26,588,171.0,3928.6794,92451
26,589,108.0,3221.9216,92467
26,590,229.0,3890.1558,92540
26,591,294.0,3004.722,92803
26,592,207.0,4181.1704,92848
26,593,83.0,4297.872,92934
26,594,198.0,3186.5212,93170
26,595,92.0,3576.8848,93232
26,596,186.0,3549.1064,93315
26,597,273.0,3646.8179,93382
26,598,279.0,4302.4756,93396
26,599,225.0,4279.629,93533
26,600,310.0,3436.5422,93822
26,601,486.0,3644.8987,93884
26,602,410.0,4175.9473,94145
26,603,382.0,4416.2446,94415
26,604,103.0,3148.715,94628
26,605,385.0,3313.8745,94694
26,606,179.0,3439.895,95094
26,607,163.0,3431.3845,95337
26,608,377.0,4018.786,95387
26,609,139.0,3292.2163,95407
26,610,202.0,3260.23,95469
26,611,274.0,3056.4985,95683
26,612,301.0,3822.519,95717
26,613,248.0,4009.2979,95725
26,614,401.0,4237.059,96221
26,615,402.0,4138.997,96467
26,616,249.0,3505.353,96558
26,617,350.0,3653.2358,96580
26,618,394.0,3400.197,96644
26,619,196.0,4125.9224,96790
26,620,215.0,3731.908,96967
26,621,271.0,4710.573,97461
26,622,147.0,3696.4192,97510
26,623,216.0,3350.8047,97566
26,624,321.0,3269.639,97790
26,625,261.0,4028.4744,97828
26,626,228.0,3385.9622,97962
26,627,213.0,3766.2686,98025
26,628,99.0,2953.2925,98332
26,629,273.0,4053.3486,99260
26,630,223.0,3514.0364,99531
26,631,18.0,3466.1338,99624
26,632,313.0,3275.409,100164
26,633,84.0,4073.3174,100262
26,634,182.0,3620.8342,100268
26,635,201.0,3913.8962,100645
26,636,183.0,3960.916,100898
26,637,144.0,3405.149,101041
26,638,202.0,3369.1152,101301
26,639,341.0,3575.9216,101431
26,640,270.0,4176.5293,101485
26,641,197.0,3218.5662,101848
26,642,27.0,3083.841,102051
26,643,227.0,3600.4143,102273
26,644,211.0,3641.3247,102510
26,645,137.0,3599.3242,102631
26,646,234.0,3334.3416,102672
26,647,173.0,3717.3352,102674
26,648,96.0,3396.1423,102733
26,649,329.0,3610.0222,102829
26,650,176.0,3615.4805,103023
26,651,44.0,3242.1816,103081
26,652,336.0,3586.6804,103110
26,653,320.0,3593.389,103446
26,654,362.0,3690.829,103612
26,655,115.0,3718.8408,103653
26,656,216.0,4185.6113,103842
26,657,30.0,3597.5347,103901
26,658,160.0,3856.0745,103954
26,659,233.0,3169.188,104030
26,660,177.0,3730.1099,104071
26,661,496.0,3449.7139,104192
26,662,278.0,3921.0508,104235
26,663,279.0,3582.1943,104298
26,664,37.0,3595.4338,104367
26,665,130.0,3698.2852,104463
26,666,158.0,3474.461,104481
26,667,163.0,4072.3071,104674
26,668,149.0,3351.8574,104693
26,669,276.0,4187.698,104693
26,670,225.0,3637.624,104728
26,671,295.0,3322.3818,104819
26,672,55.0,3680.1704,104831
26,673,281.0,3250.6934,104840
26,674,277.0,4449.4624,105100
26,675,355.0,2843.897,105103
26,676,412.0,4049.2175,105165
26,677,363.0,3585.8188,105198
26,678,115.0,4136.263,105518
26,679,220.0,3563.8037,105624
26,680,288.0,3543.9841,105848
26,681,345.0,3194.8066,106008
26,682,147.0,4143.0493,106137
26,683,235.0,4080.1562,106171
26,684,91.0,3825.0176,106265
26,685,387.0,3103.6587,106354
26,686,152.0,3893.4873,106366
26,687,284.0,4018.8416,106510
26,688,103.0,3297.3516,106555
26,689,366.0,3140.347,106576
26,690,230.0,3586.9714,107011
26,691,73.0,3576.0193,107294
26,692,149.0,3951.3838,107725
26,693,351.0,3816.9124,107810
26,694,267.0,3465.4656,107817
26,695,240.0,3390.3748,107820
26,696,213.0,4114.3228,107915
26,697,122.0,4004.8645,108109
26,698,289.0,3321.6443,108114
26,699,275.0,3886.8037,108154
26,700,63.0,4047.769,108210
26,701,178.0,3254.9373,108395
26,702,521.0,3722.2893,108496
26,703,231.0,2978.5264,108708
26,704,244.0,3951.8813,108824
26,705,174.0,3111.7937,108970
26,706,324.0,3846.6575,109000
26,707,226.0,3262.366,109819
26,708,172.0,3086.1558,109820
26,709,155.0,3237.9602,109829
26,710,191.0,3283.632,110077
26,711,224.0,3460.0469,110112
26,712,122.0,3350.2769,110253
26,713,207.0,3818.082,110371
26,714,68.0,3670.8938,110561
26,715,91.0,3935.9688,110615
26,716,276.0,3440.513,110889
26,717,256.0,4230.789,111549
26,718,152.0,3830.3716,111558
26,719,322.0,3903.9932,111626
26,720,277.0,3905.4043,111653
26,721,184.0,3806.6497,111687
26,722,163.0,3055.0835,111725
26,723,146.0,3146.5837,111742
26,724,132.0,3661.327,111976
26,725,348.0,3359.539,112126
26,726,153.0,3643.1582,112129
26,727,209.0,3331.6213,112369
26,728,490.0,3065.262,112851
26,729,217.0,4381.6504,112862
26,730,227.0,4022.1843,112903
26,731,164.0,3231.926,112916
26,732,164.0,3194.5244,112971
26,733,207.0,3609.0608,113215
26,734,386.0,3713.8115,113612
26,735,253.0,3344.2478,114204
26,736,179.0,3094.8274,114284
26,737,73.0,3709.5012,114317
26,738,182.0,4248.7935,114651
26,739,172.0,3703.5107,114855
26,740,164.0,3286.2935,114975
26,741,297.0,3538.157,114979
26,742,234.0,3274.3271,115055
26,743,39.0,3433.925,115189
26,744,380.0,3373.908,115269
26,745,344.0,3701.8792,115836
26,746,241.0,3669.253,115859
26,747,201.0,3205.5837,116050
26,748,227.0,3392.5544,116213
26,749,316.0,4573.1025,116262
26,750,259.0,3173.0725,116319
26,751,175.0,3669.9739,116613
26,752,135.0,3854.3142,116698
26,753,300.0,3865.9834,116750
26,754,304.0,3610.6067,116916
26,755,230.0,3897.466,117330
26,756,278.0,4056.7358,117607
26,757,193.0,3469.566,117641
26,758,320.0,3465.4075,117936
26,759,171.0,3351.6636,117996
26,760,282.0,4369.8213,118267
26,761,187.0,3939.9707,118399
26,762,201.0,3203.5261,118423
26,763,313.0,3515.2085,118513
26,764,250.0,3854.4126,118658
26,765,379.0,3891.714,119043
26,766,227.0,3642.1567,119120
26,767,120.0,3590.715,119371
26,768,327.0,4147.9663,119411
26,769,167.0,3360.6687,119500
26,770,126.0,3527.167,119517
26,771,83.0,3617.247,119611
26,772,277.0,3855.103,119647
26,773,162.0,3979.44,119859
26,774,148.0,3698.2966,119878
26,775,49.0,3919.2327,120202
26,776,218.0,3820.7268,120231
26,777,185.0,4060.3325,120339
26,778,214.0,3962.0903,120379
26,779,258.0,3824.6565,120512
26,780,270.0,4146.607,120524
26,781,74.0,3692.7185,120789
26,782,352.0,4035.3733,120910
26,783,368.0,4423.2617,120949
26,784,213.0,3025.4707,120956
26,785,117.0,3677.4688,120970
26,786,131.0,3766.4082,121018
26,787,255.0,3699.4624,121205
26,788,65.0,3266.3508,121262
26,789,127.0,4342.0684,121398
26,790,397.0,3559.8035,121435
26,791,14.0,3398.3315,121658
26,792,145.0,3431.1453,121659
26,793,362.0,2912.9622,121685
26,794,121.0,3728.0632,121979
26,795,90.0,3619.6743,122137
26,796,243.0,3445.9558,122343
26,797,157.0,3604.1282,122370
26,798,197.0,3808.7969,122526
26,799,385.0,4022.2378,122633
26,800,234.0,3311.0647,122664
26,801,269.0,4187.0454,122712
26,802,438.0,3984.0996,122815
26,803,113.0,3801.1296,122840
26,804,182.0,4321.2715,123047
26,805,149.0,3658.071,123230
26,806,197.0,3296.7305,123252
26,807,127.0,4247.155,123537
26,808,227.0,4035.4448,123915
26,809,259.0,3276.4243,123958
26,810,335.0,3537.54,124124
26,811,310.0,3787.5815,124356
26,812,176.0,4251.6123,124612
26,813,133.0,3150.5977,124814
26,814,168.0,3901.9233,124823
26,815,191.0,3411.5798,125320
26,816,46.0,3355.4878,125594
26,817,383.0,3047.202,125608
26,818,340.0,3444.898,125757
26,819,121.0,3764.062,125781
26,820,280.0,2790.4001,125983
26,821,472.0,3349.7402,126005
26,822,167.0,3716.63,126313
26,823,110.0,3439.2756,126426
26,824,269.0,3787.6753,126433
26,825,15.0,3720.897,126496
26,826,391.0,3553.3577,126677
26,827,186.0,3214.2593,126775
26,828,73.0,4138.2446,127213
26,829,182.0,3508.4292,127304
26,830,85.0,2926.1406,127471
26,831,117.0,3587.0295,127573
26,832,261.0,3894.0283,127594
26,833,290.0,3617.1462,127810
26,834,116.0,3529.7285,128259
