SimID, TxID, Size, Value, ArrivalTime
1,78,231.0,3176.5781,12270
1,79,345.0,3566.4685,12446
1,80,92.0,2842.8577,12798
1,81,237.0,3939.792,12834
1,82,357.0,3733.253,12887
1,83,147.0,4059.5378,12977
1,84,298.0,3750.7886,13134
1,85,145.0,3800.7246,13637
1,86,270.0,3775.254,13703
1,87,60.0,3710.7327,13752
1,88,32.0,3403.4175,13926
1,89,379.0,3703.0334,14129
1,90,69.0,3434.1348,14196
1,91,453.0,4030.782,14416
1,92,154.0,3477.1853,14551
1,93,349.0,3482.3088,14551
1,94,407.0,3688.3232,14869
1,95,40.0,3728.6768,14915
1,96,395.0,4303.395,14981
1,97,259.0,3544.515,15089
1,98,159.0,2461.309,15133
1,99,284.0,3476.4487,15169
1,100,322.0,3341.5303,15454
1,101,311.0,3843.493,15499
1,102,326.0,4167.774,15727
1,103,389.0,3108.2673,15896
1,104,335.0,3002.2114,16184
1,105,363.0,3683.635,16531
1,106,213.0,3572.662,16572
1,107,222.0,3579.8066,16648
1,108,102.0,3623.1702,16919
1,109,144.0,3822.0527,16960
1,110,237.0,4225.861,16988
1,111,287.0,3487.7986,17043
1,112,248.0,3780.7705,17329
1,113,303.0,3733.6145,17374
1,114,373.0,2689.5073,17830
1,115,269.0,3738.1714,18039
1,116,350.0,4070.7551,18072
1,117,353.0,3530.3835,18135
1,118,326.0,3789.9817,18354
1,119,169.0,3244.7615,18409
1,120,233.0,3814.3494,18505
1,121,204.0,3518.3665,18526
1,122,96.0,3653.9043,18721
1,123,119.0,3194.7502,19398
1,124,297.0,3822.0034,19577
1,125,110.0,2886.973,19581
1,126,107.0,3543.0803,19921
1,127,548.0,3521.3384,20280
1,128,142.0,3209.7566,20301
1,129,330.0,2893.6792,20474
1,130,14.0,4018.6584,20486
1,131,240.0,3512.0122,20617
1,132,385.0,2713.3418,20681
1,133,161.0,3520.3708,20739
1,134,294.0,4025.266,20920
1,135,219.0,3877.0776,21036
1,136,209.0,4045.9084,21197
1,137,138.0,3819.9688,21269
1,138,206.0,3427.3901,21438
1,139,263.0,3750.2888,21493
1,140,176.0,3307.7634,21704
1,141,250.0,3728.874,21831
1,142,178.0,3933.0088,22160
1,143,350.0,3671.855,22222
1,144,231.0,3009.0974,22521
1,145,359.0,3214.8943,22594
1,146,214.0,3460.5562,22864
1,147,173.0,3191.6072,22868
1,148,304.0,3768.1536,22911
1,149,358.0,3928.019,23262
1,150,245.0,3716.3955,23362
1,151,306.0,3677.1921,23463
1,152,319.0,3934.4749,23618
1,153,252.0,3587.4692,24171
1,154,355.0,4211.092,24230
1,155,42.0,3859.3562,24438
1,156,175.0,3654.8472,24538
1,157,165.0,3732.3533,24680
1,158,208.0,3273.5151,25060
1,159,156.0,3001.6274,25064
1,160,358.0,3851.8657,25165
1,161,126.0,3850.6292,25373
1,162,393.0,3545.7922,25383
1,163,36.0,4045.688,25619
1,164,347.0,3019.3022,25807
1,165,278.0,3472.2578,25932
1,166,216.0,3684.8362,26030
1,167,124.0,3531.2314,26281
1,168,165.0,2694.0085,26646
1,169,175.0,3687.1719,26938
1,170,312.0,3260.7756,27194
1,171,81.0,3178.7214,27284
1,172,311.0,3761.2793,27443
1,173,216.0,3439.9526,27735
1,175,205.0,3915.27,27764
1,174,325.0,3724.242,27764
1,176,111.0,3048.288,27802
1,177,78.0,3322.6626,27809
1,178,188.0,3312.0356,28201
1,179,360.0,3174.9988,28243
1,180,281.0,4237.1245,28280
1,181,252.0,3725.336,28466
1,182,146.0,3468.671,28468
1,183,225.0,3695.2112,28760
1,184,278.0,3692.734,28922
1,185,211.0,3471.3625,29353
1,186,295.0,2840.9238,29726
1,187,145.0,3773.54,29751
1,188,277.0,4178.7217,30235
1,189,28.0,3486.293,30591
1,190,59.0,3687.0632,30675
1,191,221.0,3659.937,30889
1,192,410.0,3622.7441,31620
1,193,165.0,3702.4978,31823
1,194,253.0,3958.661,32092
1,195,441.0,3476.5918,32116
1,196,168.0,3740.414,32281
1,197,351.0,3962.7512,32434
1,198,263.0,3682.243,33209
1,199,121.0,3866.2256,33475
1,200,119.0,3694.5933,33944
1,201,178.0,3736.3342,34265
1,202,145.0,3470.0962,34347
1,203,263.0,3894.8306,34526
1,204,228.0,3148.1821,34763
1,205,175.0,3408.79,34880
1,206,390.0,4161.417,35053
1,207,233.0,3586.931,35257
1,208,332.0,3678.931,35292
1,209,367.0,2917.4592,35506
1,210,419.0,3897.2336,35753
1,211,118.0,3726.741,35884
1,212,224.0,3441.8315,35917
1,213,191.0,3389.527,36026
1,214,256.0,3996.2666,36302
1,215,257.0,3469.534,36405
1,216,127.0,3812.6,36410
1,217,293.0,3563.5007,36425
1,218,121.0,3269.357,36429
1,219,142.0,3663.3,36515
1,220,234.0,4124.936,36580
1,221,284.0,3362.3066,37218
1,222,261.0,4243.0273,37236
1,223,242.0,3615.8438,37625
1,224,216.0,3287.1191,37672
1,225,69.0,3858.413,37736
1,226,259.0,3343.4822,38328
1,227,378.0,3345.466,38355
1,228,191.0,3591.4321,38416
1,229,52.0,3755.7195,38620
1,230,377.0,3813.4656,38679
1,231,453.0,3239.0054,38737
1,232,161.0,3527.5486,38839
1,233,12.0,4048.2026,39036
1,234,280.0,3396.3872,39354
1,235,124.0,3350.9731,39528
1,236,296.0,3110.2354,39587
1,237,156.0,3344.5198,39662
1,238,306.0,4119.5312,39750
1,239,15.0,3848.3293,39972
1,240,88.0,3632.4534,40203
1,241,394.0,3861.2954,40221
1,242,228.0,3155.169,40461
1,243,231.0,3686.2278,40789
1,244,298.0,3526.9058,41049
1,245,199.0,3420.3535,41107
1,246,317.0,4287.1187,41215
1,247,306.0,3201.9783,41290
1,248,333.0,3780.7544,42066
1,249,362.0,3483.8708,42088
1,250,203.0,4219.169,42117
1,251,232.0,3258.0305,42154
1,252,264.0,3260.189,42171
1,253,464.0,3550.9058,42497
1,254,152.0,3363.284,42581
1,255,200.0,2779.6301,42667
1,256,467.0,3665.328,42754
1,257,112.0,3454.0696,42768
1,258,248.0,3711.1692,42865
1,259,304.0,3316.1016,42903
1,260,254.0,4418.368,42928
1,261,133.0,3361.3757,43101
1,262,213.0,3892.3916,43306
1,263,178.0,3404.967,43322
1,264,385.0,3087.2798,43395
1,265,30.0,3189.8657,43477
1,266,360.0,3789.9946,43678
1,267,357.0,3649.0386,43752
1,268,303.0,3506.9194,43970
1,269,448.0,3363.52,44148
1,270,169.0,3597.3364,44170
1,271,197.0,3403.8936,44198
1,272,252.0,3562.1177,44291
1,273,199.0,3600.5127,44370
1,274,224.0,3339.9893,44617
1,275,13.0,3491.4663,45101
1,276,161.0,3865.0798,45174
1,277,235.0,3670.3032,45184
1,278,330.0,3625.0217,45384
1,279,394.0,3284.1814,45524
1,280,371.0,3364.201,45552
1,281,284.0,3159.7886,45673
1,282,144.0,3580.884,45807
1,283,235.0,4346.618,45899
1,284,193.0,4118.412,45954
1,285,209.0,3545.3398,46043
1,286,356.0,3511.231,46084
1,287,231.0,3176.8887,46914
1,288,195.0,4214.2173,46940
1,289,318.0,3720.3179,47140
1,290,283.0,3845.084,47237
1,291,48.0,4090.6643,47304
1,292,249.0,3191.9478,47593
1,293,122.0,4096.711,47619
1,294,239.0,3503.847,47649
1,295,256.0,3011.9033,47884
1,296,235.0,3378.6567,48420
1,297,365.0,4336.722,48836
1,298,360.0,3257.081,48909
1,299,270.0,3524.0693,48932
1,300,152.0,2834.6543,49089
1,301,304.0,3871.5767,49301
1,302,282.0,3330.3374,49541
1,303,274.0,4201.293,49718
1,304,15.0,3733.1675,49912
1,305,12.0,4029.9683,49931
1,306,115.0,3956.1238,50036
1,307,249.0,4143.0483,50107
1,308,327.0,3275.9097,50206
1,309,342.0,3567.7173,50232
1,310,392.0,3228.1606,50236
1,311,258.0,2864.043,50439
1,312,358.0,4275.6255,50507
1,313,281.0,2414.587,50763
1,314,91.0,4291.7876,50876
1,315,228.0,4029.5793,50967
1,316,376.0,3808.0967,51225
1,317,336.0,3259.9192,51235
1,318,105.0,2713.455,51543
1,319,200.0,3197.4707,51938
1,320,323.0,3539.4202,52084
1,321,492.0,4630.235,52127
1,322,354.0,3825.4187,52346
1,323,102.0,3524.6023,52919
1,324,282.0,3651.7654,52944
1,325,281.0,3462.8286,53198
1,326,340.0,3404.0789,53331
1,327,374.0,3544.617,53389
1,328,116.0,3761.172,53848
1,329,240.0,3150.101,54005
1,330,347.0,4343.4907,54268
1,331,116.0,2793.1743,54442
1,332,278.0,3202.8706,54659
1,333,135.0,3212.1514,54808
1,334,472.0,3776.087,54824
1,335,293.0,3981.5146,54826
1,336,282.0,3552.192,54904
1,337,263.0,3504.796,54996
1,338,340.0,3340.085,55009
1,339,149.0,4024.2136,55163
1,340,107.0,3962.7349,55352
1,341,376.0,3503.7734,55553
1,342,193.0,3684.661,56057
1,343,136.0,3753.1948,56162
1,344,417.0,3986.8015,56632
1,345,127.0,3202.3518,56681
1,346,474.0,3692.4238,57323
1,347,135.0,3142.3337,57330
1,348,254.0,3623.6782,57460
1,349,272.0,3424.181,57520
1,350,336.0,3916.4783,57595
1,351,275.0,3773.7043,57599
1,352,237.0,3702.1885,57718
1,353,183.0,3106.3313,57720
1,354,257.0,3695.5215,57738
1,355,328.0,3709.815,57825
1,356,154.0,3536.938,57900
1,357,440.0,4319.9897,57962
1,358,289.0,4284.861,58063
1,359,171.0,3533.3613,58063
1,360,244.0,3965.4197,58123
1,361,307.0,4323.352,58230
1,362,268.0,3604.6445,58292
1,363,423.0,3961.378,58634
1,364,98.0,3670.607,58882
1,365,167.0,3929.3867,58938
1,366,223.0,3505.693,58978
1,367,147.0,3827.9468,59040
1,368,213.0,3948.6277,59337
1,369,179.0,4031.171,59707
1,370,441.0,3805.4622,60127
1,371,298.0,3532.7869,60191
1,372,160.0,3667.3442,60246
1,373,93.0,3547.603,60258
1,374,168.0,3944.8093,60630
1,375,164.0,3950.0962,60636
1,376,117.0,2954.143,60998
1,377,231.0,3176.5781,61157
1,378,345.0,3566.4685,61333
1,379,92.0,2842.8577,61685
1,380,237.0,3939.792,61721
1,381,357.0,3733.253,61774
1,382,147.0,4059.5378,61864
1,383,298.0,3750.7886,62021
1,384,145.0,3800.7246,62524
1,385,270.0,3775.254,62590
1,386,60.0,3710.7327,62639
1,387,32.0,3403.4175,62813
1,388,379.0,3703.0334,63016
1,389,69.0,3434.1348,63083
1,390,453.0,4030.782,63303
1,391,154.0,3477.1853,63438
1,392,349.0,3482.3088,63438
1,393,407.0,3688.3232,63756
1,394,40.0,3728.6768,63802
1,395,395.0,4303.395,63868
1,396,259.0,3544.515,63976
1,397,159.0,2461.309,64020
1,398,284.0,3476.4487,64056
1,399,322.0,3341.5303,64341
1,400,311.0,3843.493,64386
1,401,326.0,4167.774,64614
1,402,389.0,3108.2673,64783
1,403,335.0,3002.2114,65071
1,404,363.0,3683.635,65418
1,405,213.0,3572.662,65459
1,406,222.0,3579.8066,65535
1,407,102.0,3623.1702,65806
1,408,144.0,3822.0527,65847
1,409,237.0,4225.861,65875
1,410,287.0,3487.7986,65930
1,411,248.0,3780.7705,66216
1,412,303.0,3733.6145,66261
1,413,373.0,2689.5073,66717
1,414,269.0,3738.1714,66926
1,415,350.0,4070.7551,66959
1,416,353.0,3530.3835,67022
1,417,326.0,3789.9817,67241
1,418,169.0,3244.7615,67296
1,419,233.0,3814.3494,67392
1,420,204.0,3518.3665,67413
1,421,96.0,3653.9043,67608
1,422,119.0,3194.7502,68285
1,423,297.0,3822.0034,68464
1,424,110.0,2886.973,68468
1,425,107.0,3543.0803,68808
1,426,548.0,3521.3384,69167
1,427,142.0,3209.7566,69188
1,428,330.0,2893.6792,69361
1,429,14.0,4018.6584,69373
1,430,240.0,3512.0122,69504
1,431,385.0,2713.3418,69568
1,432,161.0,3520.3708,69626
1,433,294.0,4025.266,69807
1,434,219.0,3877.0776,69923
1,435,209.0,4045.9084,70084
1,436,138.0,3819.9688,70156
1,437,206.0,3427.3901,70325
1,438,263.0,3750.2888,70380
1,439,176.0,3307.7634,70591
1,440,250.0,3728.874,70718
1,441,178.0,3933.0088,71047
1,442,350.0,3671.855,71109
1,443,231.0,3009.0974,71408
1,444,359.0,3214.8943,71481
1,445,214.0,3460.5562,71751
1,446,173.0,3191.6072,71755
1,447,304.0,3768.1536,71798
1,448,358.0,3928.019,72149
1,449,245.0,3716.3955,72249
1,450,306.0,3677.1921,72350
1,451,319.0,3934.4749,72505
1,452,252.0,3587.4692,73058
1,453,355.0,4211.092,73117
1,454,42.0,3859.3562,73325
1,455,175.0,3654.8472,73425
1,456,165.0,3732.3533,73567
1,457,208.0,3273.5151,73947
1,458,156.0,3001.6274,73951
1,459,358.0,3851.8657,74052
1,460,126.0,3850.6292,74260
1,461,393.0,3545.7922,74270
1,462,36.0,4045.688,74506
1,463,347.0,3019.3022,74694
1,464,278.0,3472.2578,74819
1,465,216.0,3684.8362,74917
1,466,124.0,3531.2314,75168
1,467,165.0,2694.0085,75533
1,468,175.0,3687.1719,75825
1,469,312.0,3260.7756,76081
1,470,81.0,3178.7214,76171
1,471,311.0,3761.2793,76330
1,472,216.0,3439.9526,76622
1,473,325.0,3724.242,76651
1,474,205.0,3915.27,76651
1,475,111.0,3048.288,76689
1,476,78.0,3322.6626,76696
1,477,188.0,3312.0356,77088
1,478,360.0,3174.9988,77130
1,479,281.0,4237.1245,77167
1,480,252.0,3725.336,77353
1,481,146.0,3468.671,77355
1,482,225.0,3695.2112,77647
1,483,278.0,3692.734,77809
1,484,211.0,3471.3625,78240
1,485,295.0,2840.9238,78613
1,486,145.0,3773.54,78638
1,487,277.0,4178.7217,79122
1,488,28.0,3486.293,79478
1,489,59.0,3687.0632,79562
1,490,221.0,3659.937,79776
1,491,410.0,3622.7441,80507
1,492,165.0,3702.4978,80710
1,493,253.0,3958.661,80979
1,494,441.0,3476.5918,81003
1,495,168.0,3740.414,81168
1,496,351.0,3962.7512,81321
1,497,263.0,3682.243,82096
1,498,121.0,3866.2256,82362
1,499,119.0,3694.5933,82831
1,500,178.0,3736.3342,83152
1,501,145.0,3470.0962,83234
1,502,263.0,3894.8306,83413
1,503,228.0,3148.1821,83650
1,504,175.0,3408.79,83767
1,505,390.0,4161.417,83940
1,506,233.0,3586.931,84144
1,507,332.0,3678.931,84179
1,508,367.0,2917.4592,84393
1,509,419.0,3897.2336,84640
1,510,118.0,3726.741,84771
1,511,224.0,3441.8315,84804
1,512,191.0,3389.527,84913
1,513,256.0,3996.2666,85189
1,514,257.0,3469.534,85292
1,515,127.0,3812.6,85297
1,516,293.0,3563.5007,85312
1,517,121.0,3269.357,85316
1,518,142.0,3663.3,85402
1,519,234.0,4124.936,85467
1,520,284.0,3362.3066,86105
1,521,261.0,4243.0273,86123
1,522,242.0,3615.8438,86512
1,523,216.0,3287.1191,86559
1,524,69.0,3858.413,86623
1,525,259.0,3343.4822,87215
1,526,378.0,3345.466,87242
1,527,191.0,3591.4321,87303
1,528,52.0,3755.7195,87507
1,529,377.0,3813.4656,87566
1,530,453.0,3239.0054,87624
1,531,161.0,3527.5486,87726
1,532,12.0,4048.2026,87923
1,533,280.0,3396.3872,88241
1,534,124.0,3350.9731,88415
1,535,296.0,3110.2354,88474
1,536,156.0,3344.5198,88549
1,537,306.0,4119.5312,88637
1,538,15.0,3848.3293,88859
1,539,88.0,3632.4534,89090
1,540,394.0,3861.2954,89108
1,541,228.0,3155.169,89348
1,542,231.0,3686.2278,89676
1,543,298.0,3526.9058,89936
1,544,199.0,3420.3535,89994
1,545,317.0,4287.1187,90102
1,546,306.0,3201.9783,90177
1,547,333.0,3780.7544,90953
1,548,362.0,3483.8708,90975
1,549,203.0,4219.169,91004
1,550,232.0,3258.0305,91041
1,551,264.0,3260.189,91058
1,552,464.0,3550.9058,91384
1,553,152.0,3363.284,91468
1,554,200.0,2779.6301,91554
1,555,467.0,3665.328,91641
1,556,112.0,3454.0696,91655
1,557,248.0,3711.1692,91752
1,558,304.0,3316.1016,91790
1,559,254.0,4418.368,91815
1,560,133.0,3361.3757,91988
1,561,213.0,3892.3916,92193
1,562,178.0,3404.967,92209
1,563,385.0,3087.2798,92282
1,564,30.0,3189.8657,92364
1,565,360.0,3789.9946,92565
1,566,357.0,3649.0386,92639
1,567,303.0,3506.9194,92857
1,568,448.0,3363.52,93035
1,569,169.0,3597.3364,93057
1,570,197.0,3403.8936,93085
1,571,252.0,3562.1177,93178
1,572,199.0,3600.5127,93257
1,573,224.0,3339.9893,93504
1,574,13.0,3491.4663,93988
1,575,161.0,3865.0798,94061
1,576,235.0,3670.3032,94071
1,577,330.0,3625.0217,94271
1,578,394.0,3284.1814,94411
1,579,371.0,3364.201,94439
1,580,284.0,3159.7886,94560
1,581,144.0,3580.884,94694
1,582,235.0,4346.618,94786
1,583,193.0,4118.412,94841
1,584,209.0,3545.3398,94930
1,585,356.0,3511.231,94971
1,586,231.0,3176.8887,95801
1,587,195.0,4214.2173,95827
1,588,318.0,3720.3179,96027
1,589,283.0,3845.084,96124
1,590,48.0,4090.6643,96191
1,591,249.0,3191.9478,96480
1,592,122.0,4096.711,96506
1,593,239.0,3503.847,96536
1,594,256.0,3011.9033,96771
1,595,235.0,3378.6567,97307
1,596,365.0,4336.722,97723
1,597,360.0,3257.081,97796
1,598,270.0,3524.0693,97819
1,599,152.0,2834.6543,97976
1,600,261.0,3711.617,98150
1,601,499.0,3565.6206,98190
1,602,32.0,3571.6162,98241
1,603,267.0,3542.1067,98582
1,604,318.0,4006.2336,98608
1,605,361.0,3367.161,98654
1,606,362.0,3213.7017,98773
1,607,258.0,3758.8652,98775
1,608,132.0,4175.597,98791
1,609,99.0,3989.0715,98839
1,610,384.0,3836.6245,99714
1,611,220.0,3568.4705,100013
1,612,214.0,3434.1729,100334
1,613,229.0,3442.3184,100657
1,614,165.0,3843.51,101178
1,616,247.0,3676.3984,101265
1,615,110.0,3627.359,101265
1,617,278.0,3229.323,101694
1,618,197.0,3177.7397,101822
1,619,126.0,3959.9443,101848
1,620,139.0,3711.2803,101868
1,621,271.0,2752.792,101872
1,622,268.0,3795.3826,101977
1,623,272.0,3645.649,102144
1,624,410.0,3915.9602,102245
1,625,150.0,3106.4912,102257
1,626,142.0,4399.137,102274
1,627,198.0,3641.262,102295
1,628,177.0,2872.3843,102396
1,629,140.0,4228.288,102565
1,630,141.0,3782.2473,102633
1,631,155.0,3207.037,102818
1,632,33.0,3555.0105,102977
1,633,34.0,3699.2495,103048
1,634,268.0,3594.6777,103053
1,635,227.0,4084.224,103141
1,636,160.0,4069.9421,103327
1,637,180.0,3477.3035,103400
1,638,320.0,3272.5757,103421
1,639,319.0,3610.398,103592
1,640,42.0,3694.5554,103995
1,641,214.0,3607.6025,104019
1,642,321.0,3222.9255,104122
1,643,168.0,3225.4805,104453
1,644,353.0,4211.4595,104803
1,645,315.0,4253.152,104806
1,646,161.0,4516.8735,104926
1,647,356.0,3249.812,104969
1,648,19.0,3050.712,105161
1,649,442.0,3690.9365,105496
1,650,177.0,3912.4858,105560
1,651,304.0,3213.8708,105569
1,652,188.0,3117.3274,105715
1,653,484.0,3614.597,105750
1,654,352.0,3442.4763,105826
1,655,302.0,3810.5952,105840
1,656,311.0,3921.4294,105872
1,657,437.0,4611.6147,105982
1,658,188.0,3989.738,106158
1,659,421.0,3336.3352,106471
1,660,311.0,3390.2615,106819
1,661,71.0,3794.2795,106843
1,662,279.0,3956.088,106956
1,663,270.0,3390.2996,107334
1,664,437.0,3951.7356,107589
1,665,150.0,2232.4895,107636
1,666,325.0,3257.7905,107976
1,667,184.0,3443.8513,108502
1,668,153.0,3620.191,108635
1,669,319.0,2534.8696,108636
1,670,147.0,4660.541,109061
1,671,125.0,3271.3804,109428
1,672,359.0,3655.05,109777
1,673,358.0,3742.1848,109889
1,674,252.0,3820.9998,110116
1,675,227.0,3584.628,110209
1,676,25.0,3770.7646,110419
1,677,108.0,4289.541,110563
1,678,322.0,2998.8003,110783
1,679,152.0,3591.4,111051
1,680,376.0,3703.1904,111233
1,681,68.0,3498.9805,111241
1,682,227.0,3355.5642,111665
1,683,230.0,3375.003,111904
1,684,318.0,2434.5518,111933
1,685,371.0,3262.861,112152
1,686,66.0,4220.023,112176
1,687,342.0,3799.7212,112355
1,688,116.0,4063.93,112434
1,689,304.0,4043.7703,112509
1,690,223.0,3394.18,112544
1,691,161.0,3747.112,112684
1,692,194.0,2905.9773,112748
1,693,166.0,3816.1672,112804
1,694,224.0,3457.0889,112884
1,695,31.0,3704.775,112888
1,696,301.0,2942.5842,113164
1,697,79.0,3862.6758,113183
1,698,65.0,4470.7734,113335
1,699,287.0,3670.5085,113723
1,700,227.0,3159.483,113823
1,701,59.0,3574.5225,113885
1,702,236.0,3906.6785,114139
1,703,258.0,3946.6875,114319
1,704,61.0,3654.455,114794
1,705,336.0,3894.6086,114850
1,706,186.0,3253.8154,114904
1,707,263.0,3693.352,115080
1,708,312.0,3788.519,115085
1,709,265.0,4253.795,115199
1,710,153.0,3300.2654,115222
1,711,308.0,3611.2024,115486
1,712,620.0,3931.304,115553
1,713,319.0,4179.7676,115991
1,714,143.0,3642.7563,116032
1,715,469.0,3760.209,116139
1,716,196.0,3588.7717,116215
1,717,192.0,3864.1519,116258
1,718,316.0,2817.729,116315
1,719,250.0,3423.5642,116386
1,720,482.0,3209.5195,116480
1,721,267.0,3641.8945,116858
1,722,139.0,4182.432,116995
1,723,104.0,3054.8127,117062
1,724,158.0,3229.7507,117113
1,725,249.0,3569.9438,117398
1,726,108.0,3633.6248,117622
1,727,423.0,3795.5415,118217
1,728,113.0,2875.4167,118382
1,729,315.0,3171.2756,118440
1,730,108.0,3661.4495,118445
1,731,271.0,3946.7273,118495
1,732,121.0,3420.582,118948
1,733,353.0,3700.7732,118951
1,734,150.0,4216.003,119274
1,735,249.0,3282.0369,119336
1,736,249.0,3236.703,119452
1,737,362.0,4023.7415,119475
1,738,169.0,3371.6458,119683
1,739,345.0,3811.7747,120050
1,740,161.0,3378.5615,120071
1,741,50.0,3751.5554,120099
1,742,160.0,3488.917,120147
1,743,262.0,3706.7625,120228
1,744,213.0,3294.5884,120343
1,745,165.0,3548.3296,120353
1,746,85.0,3366.7507,120363
1,747,141.0,3705.0835,120403
1,748,223.0,4114.2417,120429
1,749,194.0,3460.9958,120449
1,750,152.0,3706.1436,120501
1,751,255.0,4078.1562,120555
1,752,197.0,3440.294,120657
1,753,103.0,3516.9167,120766
1,754,98.0,2967.7905,120881
1,755,406.0,3724.7483,121034
1,756,177.0,4101.9053,121234
1,757,373.0,3842.492,121306
1,758,58.0,3857.8987,121357
1,759,170.0,3814.0508,121410
1,760,379.0,3612.8184,121535
1,761,376.0,4258.064,121636
1,762,213.0,4148.3037,121688
1,763,194.0,3121.3765,121836
1,764,385.0,3271.3657,121999
1,765,234.0,2869.7986,122183
1,766,423.0,3854.8655,122290
1,767,221.0,3180.2761,122494
1,768,117.0,3596.4604,122559
1,769,128.0,3814.5618,123419
1,770,99.0,3935.2463,123468
1,771,333.0,3199.1943,123597
1,772,494.0,3810.7268,123820
1,773,279.0,3751.511,124124
1,774,91.0,3536.8098,124300
1,775,481.0,3958.1753,124372
1,776,247.0,4022.959,124385
1,777,348.0,3567.0112,124755
1,778,253.0,3893.2441,124813
1,779,114.0,3722.0881,125130
1,780,197.0,4028.205,125226
1,781,200.0,3335.922,125674
1,782,317.0,3167.4783,125804
1,783,320.0,3503.226,125886
1,784,121.0,3173.551,126010
1,785,414.0,3382.5754,126195
1,786,255.0,3338.8005,126257
1,787,381.0,3604.9453,126283
1,788,221.0,3348.799,126423
1,789,145.0,3585.4368,127314
1,790,173.0,3461.751,127337
1,791,179.0,3611.2263,127343
1,792,51.0,4078.6448,127383
1,793,394.0,3461.4226,127577
1,794,297.0,2700.665,128381
1,795,190.0,3517.5142,128450
1,796,152.0,3312.394,128899
1,797,71.0,3714.774,128979
1,798,184.0,3764.5137,129007
1,799,163.0,3300.9197,129038
1,800,102.0,4159.538,129340
1,801,389.0,3949.4678,129532
1,802,354.0,4052.928,129589
1,803,105.0,3697.5742,130548
1,804,266.0,3549.5981,130813
1,805,349.0,3305.907,130815
1,806,297.0,3096.3228,131158
1,807,469.0,3118.0708,131236
1,808,334.0,3801.301,131250
1,809,247.0,3123.4678,131280
1,810,267.0,3027.568,131387
1,811,311.0,3509.6855,131403
1,812,393.0,2701.3655,131493
1,813,331.0,3288.496,131547
1,814,95.0,2891.6392,131767
1,815,148.0,3749.5107,131773
1,816,213.0,3271.4592,132422
1,817,218.0,3933.2976,132465
1,818,357.0,3659.1206,132497
1,819,154.0,3629.1616,132772
1,820,143.0,4283.883,132878
1,821,317.0,4232.0303,132934
1,822,229.0,4155.374,133069
1,823,180.0,3814.117,133109
1,824,362.0,3963.1235,133158
1,825,443.0,4245.75,133610
1,826,210.0,3475.8735,133769
1,827,250.0,4197.829,133996
1,828,317.0,3342.6602,134099
1,829,185.0,3209.7036,134676
1,830,163.0,4099.0127,134705
1,831,481.0,3679.045,134830
1,832,269.0,3570.496,135483
1,833,211.0,4159.0728,135508
1,834,215.0,3110.3289,135535
1,835,162.0,2838.35,135561
